,Test_document,Expected_result,multinomial_model_3,multinomial_model_3_accuracy
291,financi servic financi servic qbera manag marketplac unsecur person loan qbera manag marketplac unsecur person loan leverag tech-en acquisit underwrit loan process capabl offer credit product co-creat bank part qbera 's multi-lend network origin asset bank??? liabil perform hybrid lend model wherein qbera share risk bank bank nbfcs plug balanc sheet qbera tap new custom segment use qbera??? programmat lend solut benefit lower oper expens data-driven underwrit credit decis reduct turnaround time cost custom acquisit proven technolog increas profit qbera capabl across lend lifecycl 1 acquisit omni-channel borrow sourc funnel tap best-in-class digit acquisit strategi tech-en offlin partner oper lending-as-a-servic laa model custom acquisit partner enabl offer credit product custom 2 underwrit valid risk strategi scorecard host sophist data-driven rule engin extend access credit salari employe 7 lakh compani 3 fulfil paper-less deliveri loan digit verif resid incom employ major borrow 4 servic proprietari loan manag system lms power custom relationship manag platform automated/self-servic along dedic contact center team 5 collect data-driven earli warn system track provid flexibl stress borrow remain financi buoyant,Personal loans,Personal loans,52.702702702702695
103,fintech real time fintech real time lendedu help consum compar person financ product lendedu.com onlin marketplac person financ product lendedu.com launch novemb 2014 marketplac student loan refinanc sinc compani expand product includ student loan person loan bank product insur product invest product auto loan credit card lendedu.com free servic consum,Lead generation platform,Personal loans,52.702702702702695
253,big data financi servic fintech big data financi servic fintech wecash china-bas big data credit assess platform provid solut technolog compani wecash china-bas big data credit assess platform provid solut technolog compani use machine-learn algorithm provid credit assess less 15 minut mine public mobil data rough 600 million mobil internet user wecash abl quick provid extens credit assess build predict model customers??? credit risk,Others,Others,52.702702702702695
62,financ lend marketplac real estat real estat invest financ lend marketplac real estat real estat invest nation mortgag lender focus need experienc local expert residenti investor simpli put thrive real estat togeth parent compani econohom we???v bought sold financ 240 million home nationwid unlik lender know like skin game understand uniqu need residenti investor draw year experi distress properti field craft loan product four word mind fast simpl flexibl depend know real estat invest take certain amount initi spirit risk-tak it??? everyon we???r passion help peopl like achiev short-term long-term invest goal it??? reason start vfs four year ago oper 36 state continu grow success success,Others,Term loans,52.702702702702695
235,account analyt energi effici financ financi servic fintech account analyt energi effici financ financi servic fintech sparkfund power organ provid access latest energi technolog sparkfund financi technolog compani locat washington dc let busi pay time energi effici product servic sparkfund build softwar tool necessari sell product `` servic '' vendor increas want sell product `` servic '' mode sale ensur custom see simpl month payment lower financi benefit creat product complex ownership softwar analyt kept behind curtain drive signific growth sale,Term loans,Others,52.702702702702695
312,instant approv onlin payday loan servic canada canada-payday-loan fastest grow onlin payday loan firm canada.w complet understand financi need determin serv best.canada-payday-loan offer hassl free onlin payday loan servic charg fees.your loan approv responsibility.open 24 hour,Personal loans,Personal loans,52.702702702702695
238,financ fintech lend financ fintech lend bond street startup focus transform small busi lend technolog data design bond street startup focus transform small busi lend technolog data design small busi owner foundat growth economi yet today??? bank system left behind we???r build better futur access financ simpl transpar fair,Term loans,Others,52.702702702702695
189,digit media financ fintech digit media financ fintech fastpay definit financi platform digit media found 2009 offic los angel new york london fastpay provid liquid financi workflow solut global media industri sinc incept fastpay origin 1 billion loan publish network exchang dsps ssps agenc app develop,Working Capital ,Personal loans,52.702702702702695
230,e-commerc financi servic fintech e-commerc financi servic fintech krazybe india-bas e-commerc web app enabl user order product onlin retail differ pay scheme conveni connect bridg colleg go youth india wonder dream aspir,Purchase Financing ,Personal loans,52.702702702702695
100,credit financ financi servic credit financ financi servic altern credit bureau base atlanta factortrust altern credit bureau help lender manag credit lifecycl underbank consum use uniqu altern credit inform avail big three bureaus enabl offer non-prim consum credit deserv leverag company??? credit inform lender accur predict futur borrow behavior credit perform risk score grow segment factortrust??? team predict analyt specialist statistician financi industri expert deliv uniqu data valuabl insight lender throughout u.s. u.k. near ten year,Others,Others,52.702702702702695
14,"crowdfund financ fintech crowdfund financ fintech endur lend network web-bas lender small medium busi unit state endur lend network web-bas lender focus small medium busi unit state provid loan 25,000 500,000 high-qual entrepreneur look expans capit equip purchas general need",Term loans,Term loans,52.702702702702695
157,credit financi servic machin learn person financ risk manag credit financi servic machin learn person financ risk manag creditvidya startup analyz data get credit score creditvidya believ power altern data technolog help lender make accur credit decis mission simpl enabl access fair transpar credit 800 million un-scor indian bunch engin sole mission enabl access fair transpar credit 800 million+ un-scor indian tradit method credit asses fail miser india outdat method look repay histori individu give credit score creditvidya har power big data advanc machin learn techniqu re-imagin re-build credit score,Others,Personal loans,52.702702702702695
6,financ fintech lend person financ financ fintech lend person financ think financ provid lender abil rapid launch onlin loan product market-lead applic servic featur think financ power onlin lend 15+ year use lead technolog analyt risk market servic cortex platform provid lender abil rapid launch onlin loan product market-lead applic servic featur optim portfolio result cortex platform lender leverag secur technolog applic decis origin servic along option risk manag market oper servic,Others,Personal loans,52.702702702702695
290,automot financ mobil automot financ mobil autogravity??? uniqu mobil platform deliv auto financ palm hand autograv fintech pioneer mission transform process financ car uniqu digit experi autograv partner world??? lead bank give consum direct control financ car smartphon offer simpl mobil platform autograv empow custom multipl loan offer network trust car dealerships.? headquart irvin ca autograv found team digit nativ industri veterans.? learn visit www.autogravity.com follow autogravityhq twitter,Others,Personal loans,52.702702702702695
331,financi servic lend financi servic lend loancircl provid peopl quick access loan best possibl rate suit person loancircl aspir disrupt redefin way lend done india onlin platform empow peopl want better speedier altern exist financ channel far underserv channel go beyond convent credit score consid person 's educ work experi expect career growth 1000 data point evalu loan applic data driven underwrit model let us identifi high qualiti borrow help lender platform make good return invest,Personal loans,Personal loans,52.702702702702695
138,financi servic financi servic switchm consum servic make easi consum switch one servic anoth switchm consum servic make easi consum switch one servic anoth thus switchm make consum choic real easi switchm india 's first onlin switch servic design make select cheapest servic provid easier never make consum choic easi comparison engin technolog ground staff legwork requir switch current cutom switch electricti provid mobil network provid home loan lender servic open custom mumbai region time,Lead generation platform,Others,52.702702702702695
81,"financ financi servic financ financi servic lsq lead invoic financ platform u.s. access 5,000 50 million work capit click button lsq lead invoic financ platform u.s. give entrepreneur power access 5,000 50 million afford work capit click button platform busi upload unpaid invoic get money instant without wait 30 60 90 day get paid custom free cash trap open invoic busi owner get financ need grow keep move forward without take loan found 1996 we???v deliv 10 billion fund thousand busi across nation we???r profit expand rapid orlando hq new york san francisco offic recent rais 110 million ventur capit",Working Capital ,Others,52.702702702702695
181,"financ financi servic real estat financ financi servic real estat loandepot independ retail mortgag lender provid residenti loan resid u.s. loandepot third largest privat independ retail mortgag lender u.s. provid residenti loan loandepot??? current busi channel includ direct lend affin branch retail servic innov onlin consum direct lend platform oper loandepot brand compani also leader distribut branch purchas platform imortgag brand loandepot current 2,200 employe 700 licens loan offic serv 50 state licens 50 state loandepot approv seller/servic fanni mae freddi mac ginni mae servic major loan origin product lineup includ fha harp va jumbo loan compani open door busi 2010 follow u.s. financi meltdown found principl fair ethic lend customer-centr strategi deliv great servic competit rate loandepot??? ceo chairman industri veteran anthoni hsieh innov mortgag lend industri loandepot leadership team compris season execut help lead largest success mortgag compani financi institut u.",Others,Others,52.702702702702695
342,ovamba platform util peer-to-p lend model allow retail institut lender lend borrow loan ovamba platform use social ???peer-to-peer??? lend model allow retail institut lender lend borrow complet transpar ovamba platform provid liquid risk manag regul local financi firm reduc cost complex usual seen tradit bank system pass save onto ovamba??? member borrow,Term loans,Personal loans,52.702702702702695
119,app mobil app app mobil app jiedaibao develop mobli applic financi lend applic jiedaibao internet financ acquaint lend platform,Personal loans,Personal loans,52.702702702702695
281,financi servic internet ventur capit financi servic internet ventur capit lendingkart onlin financ compani lendingkart onlin financ compani dedic help entrepreneur small busi work capit loan use analyt big data score evalu customer??? busi small motiv team banker data scientist techi tri make differ world small busi financ,Working Capital ,Others,52.702702702702695
53,crowdfund real estat crowdfund real estat real estat crowdfund brand hotel asset equityroot engag real estat crowdfund specif franchis hotel asset marriott hilton ihg starwood hyatt brand passiv investor find reward invest opportun asset class equityroots.com,Term loans,Term loans,52.702702702702695
165,fintech machin learn risk manag saa share economi fintech machin learn risk manag saa share economi trooli deliv instant trust??? servic verifi screen predict trustworthi relationship interact fintech p2p trooli deliv instant trust??? servic verifi screen predict trustworthi relationship interact work world??? largest financi institut peer-to-p marketplac market employ instant trust rate servic design fill ???trust gap??? caus speed modern commerc communiti requir instant evalu potenti reward risk ?? ? without trust-build interact histori feedback loop peopl use evalu relationship offlin machin learn technolog synthes digit footprint real time provid rich insight ?? ? well beyond old-school background check credit score risk manag tool instant trust rate requir minim custom data input cost less 1 per queri rate support evid return rough 30 second trooly??? predict power demonstr least twice effect background check credit check databas profil determin trustworthi individu busi trooli oper consum report agenc use public permiss inform onlin offlin sourc respect compli applic privaci data protect law includ fair credit report act unit state also dedic balanc transpar respect individu privaci,Others,Others,52.702702702702695
173,analyt big data fintech machin learn analyt big data fintech machin learn zestfinance??? credit-decis platform help lender predict credit risk increas revenu reduc risk ensur complianc zestfin found world??? best data scientist mission use machin learn algorithm revolution credit decis made provid fair transpar credit everyon zest autom machin learn zaml??? platform zest 's uniqu credit-decis platform enabl lender analyz vast amount non-tradit credit data increas approv rate reduc risk credit decis particular thin-fil no-fil borrow like millenni platform also provid abil explain data model result measur busi impact compli regulatori requir,Others,Others,52.702702702702695
248,commerci lend credit financi servic small medium busi commerci lend credit financi servic small medium busi camino financi community-bas lender latino-own busi unmet credit demand 6.8 billion u.s. camino financi community-bas lender latino-own busi unmet credit demand 6.8 billion u. compani built loan product educ experi help busi improv financi perform graduat lower interest rate longer term loan,Lead generation platform,Personal loans,52.702702702702695
199,financ financi servic fintech lend financ financi servic fintech lend lendio platform help small busi owner find lender secur loan lendio oper onlin marketplac enabl small busi owner find lender secur loan fill applic form platform match custom suitabl loan option work network 50 lender enabl user compar choos among rang loan includ sba startup equip commerci real estat also offer loan calcul inform blog educ resourc launch march 2006 lendio base south jordan utah,Term loans,Others,52.702702702702695
49,colleg recruit educ financi servic web develop colleg recruit educ financi servic web develop connect busi talent talent fund educ chang way fund educ train hire move past job site agenc us coderloan connect talent aspir coder compani look junior develop re student profession look career chang program help find right train program busi hire manag platform make easi identifi candid skill educ best match junior posit,Others,Others,52.702702702702695
33,financ fintech financ fintech quarterspot onlin lend platform offer small busi work capit quarterspot onlin lend platform offer credit-starv small busi work capit attract rate term acceler access capit use advanc technolog enabl instant underwrit approv same-day close repay investor littl 24 hour contact info quarterspot.com inform,Term loans,Personal loans,52.702702702702695
84,financi servic fintech lend financi servic fintech lend marlett fund financi tech compani task empow custom marlett fund reinvent outdat slow confus financi product servic custom partner could n't happier,Personal loans,Personal loans,52.702702702702695
80,manufactur medic sport good manufactur medic sport good tremus sport technic medic protect wear athlet tremus inc d/b/a selfscor provid intern student credit card financi product intern student studi unit state selfscor measur creditworthi use altern data method via proprietari framework algorithm,Personal loans,Personal loans,52.702702702702695
58,"fintech small medium busi fintech small medium busi bolstr marketplac emerg consum retail manufactur busi rais fund expans real investor bolstr marketplac emerg consum retail manufactur busi rais fund expans real investor use uniqu revenu share invest structur design help busi rais growth fund investor maintain equiti make month payment proport gross sale volum mean busi never get squeez season sale cycl work exchang fund investor entitl receiv fix percentag busi revenu month paid back predetermin multipl invest exampl let 's say busi rais 100,000 agre share 3 revenu investor earn 1.2x invest back scenario investor would receiv 3 busi revenu paid month paid back 120,000 100,000 x 1.2x bolstr news visit bolstr.com/press latest bolstr news video vault bolstr believ often emerg busi overlook overlook capit overlook guidanc overlook success creat vault impart action advic experi lesson learn real expert built scale consum retail manufactur busi vault first public establish busi owner refus accept status quo strive take oper new level group innov game changer vault provid access wealth valuabl insight growth expert matter visit vault bolstr.com/the-vault",Working Capital ,Term loans,52.702702702702695
286,"crowdfund financi servic real estat real estat invest crowdfund financi servic real estat real estat invest realtyshar onlin marketplac real estat invest realtyshar real estat crowdfund platform provid accredit investor access pre-vet real estat invest properti opportun invest littl 5,000 properti",Term loans,Term loans,52.702702702702695
243,financi servic fintech financi servic fintech help take charg credit health get free credit score onlin get free credit health analysi cibil equifax report creditmantri india focuss digit credit facilit intent leverag power technolog digit medium empow borrow lender make effici credit decis consum servic creditmantri help user understand status credit health build credit profil user 's credit profil creat data user 's credit histori score bureau enhanc data altern data sourc base individu 's credit profil consum 's guid toward solut best match profil discoveri loan credit card credit improv servic lender servic creditmantri offer rang lender specif servic includ 1 marketplac list credit product 2 solut help lender offer product new credit user enabl instant credit decis use altern data 3 verif servic creditmantri work 30 lender make avail close 50 credit product servic,Others,Personal loans,52.702702702702695
223,clean energi energi energi effici clean energi energi energi effici provid turnkey properti assess clean energi pace program citi counti commerci ygrene energi fund nation??? lead multi-st provid residenti commerci properti assess clean energi financ award-win privat fund ygrenework program provid immedi access financ upfront cost energi effici renew water conserv certain area hurrican protect electr vehicl charg station seismic upgrad ygrene commit make easi famili invest futur healthier environ next five year ygrenework project creat ten thousand local job invest hundr million local economi,Others,Others,52.702702702702695
65,bank financi servic secur bank financi servic secur lantouzi.com offer secur invest bank platform internet compani financi institut lantouzi.com onlin invest bank platform help small- medium-s enterpris fulfil busi financ need launch 2014 base beij china,Term loans,Personal loans,52.702702702702695
299,clean energi financ fintech renew energi clean energi financ fintech renew energi renew financi found 2008 cisco devri origin idea properti assess clean energi pace financ model renew financi provid financ solut help effici renew energi contractor grow busi promot energi independ aim develop advanc financ design transform america??? economi clean energi company??? financ product includ pace financ model warehous energi effici loan open residenti energi effici financ market larg institut investor found 2008 cisco devri renew financi partnership solarc target small- medium-s busi util pace,Others,Others,52.702702702702695
207,analyt big data credit analyt big data credit ximu credit util big data understand consum credit worthi ximu credit util big data understand consum credit worthi help make loan decis base risk analysi price model,Others,Others,52.702702702702695
112,"consum lend fintech lend peer peer consum lend fintech lend peer peer weijinsuo peer-to-p lend platform current help shape chines altern financ space base beij china weijinsuo peer-to-p lend platform cover area credit collect assess manag company??? senior manag staff 10 year experi bank manag risk manag industri shape chines altern financ space provid investor averag annual yield around 11.7 36 month lock-up period company??? seri invest round led hna capit group establish 2010 weijinsuo compris 700,000 regist user complet aggreg transact valu 616 million u.s. dollar",Working Capital ,Personal loans,52.702702702702695
46,financi servic fintech financi servic fintech first data-driven asset base lender offer financ solut small mid-siz manufactur supplier distributor credit junction first data-driven asset base lend platform transform way small mid-siz busi access work capit growth suppli chain financ solut compani combin technolog data intellig tradit asset-bas credit metric offer 5 million capit avail credit junction target growth-ori supplier distributor manufactur typic revenu 2m 25m financ compani provid help small busi access capit need also stimul job creation bolster communiti develop local town citi region across us canada,Working Capital ,Term loans,52.702702702702695
305,financi servic fintech small medium busi financi servic fintech small medium busi capit float onlin platform provid work capit financ smes india capit float onlin platform provid work capit financ smes india offer flexibl short-term loan use purchas inventori servic new order optim cash cycl borrow appli onlin minut select desir repay term receiv fund bank account 7 day minim hassl,Working Capital ,Personal loans,52.702702702702695
292,fintech internet person financ fintech internet person financ self lender help peopl build credit simpl save plan self lender help thousand peopl begin financi journey credit builder account understand build financi foundat daunt task peopl re dedic build product help custom move two step right direct,Personal loans,Personal loans,52.702702702702695
315,consum lend credit financ financi servic consum lend credit financ financi servic cointrib onlin lend marketplac provid small busi salari individu way get funds/capit cointrib oper onlin lend marketplac enabl small busi salari individu get fund capit company??? servic enabl compani appli busi person loan websit mobil applic cointrib found amit sachdev rohit lohia 2015 headquart gurgaon india,Term loans,Personal loans,52.702702702702695
20,e-commerc financi servic lend e-commerc financi servic lend smartbiz loan www.smartbizloans.com uniqu combin onlin sba loan marketplac bank enabl technolog platform smartbiz loan 1 onlin sba loan marketplac small busi loan intellig technolog platform make appli sba loan fast easi increas likelihood approv small busi match borrow sba prefer lend bank like fund particular busi 90 95 loan smartbiz refer bank partner get fund bank partner use smartbiz platform origin underwrit sba loan compliant manner also process loan 70 90 effici base financi district san francisco smartbiz loan privat held compani found 2009 team experienc financi servic entrepreneur back lead ventur capit firm includ investor growth capit venrock first round capit baselin ventur softtech vc,Term loans,Term loans,52.702702702702695
267,commerci real estat marketplac real estat commerci real estat marketplac real estat money360 revolutionari onlin marketplac commerci real estat loan money360 revolutionari onlin marketplac commerci real estat loan money360 enabl borrow direct access afford commerci real estat loan innov onlin lend platform elimin overhead process cost associ tradit bank model loan fund bank insur compani pension fund accredit investor revolutionari onlin marketplac enabl borrow obtain competit rate flexibl term effici servic enabl investor receiv better return offer tradit invest vehicl,Term loans,Term loans,52.702702702702695
213,credit financ financi servic small medium busi credit financ financi servic small medium busi ondeck technology-en financi platform provid loan financ small- medium-s busi ondeck technology-en financi platform provid loan financ small- medium-s busi compani use proprietari softwar aggreg data business??? oper process algorithm determin loan elig ondeck found 2006 base new york citi unit state,Term loans,Term loans,52.702702702702695
110,bank financ marketplac bank financ marketplac onlin marketplac connect accredit investor middle-market debt,Term loans,Personal loans,52.702702702702695
67,analyt big data ident manag social media analyt big data ident manag social media trust social build next generat credit score base social data make lend faster cheaper friendlier trust social provid consum credit score base social web mobil data solut enabl lender emerg market lend billion ???financi invisible??? consum cover credit bureaus test proven accur faster cheaper exist solut,Others,Others,52.702702702702695
228,rental rental properti servic industri rental rental properti servic industri instal payment platform hous rent,Personal loans,Personal loans,52.702702702702695
354,smartpay lease-to-own payment plan let??? custom shop devic accessori smartpay leas technology-driven compani work lead wireless retail prepaid phone compani provid innov devic leas solut nationwid use softwar data analyt solv hard problem underwrit consum minim credit histori consum get devic want today pay time easi schedul payment,Purchase Financing ,Personal loans,52.702702702702695
319,fintech fintech onlin person lend platform onlin person lend platform strive provid faster simpler safer borrow experi consum,Personal loans,Personal loans,52.702702702702695
234,financi servic financi servic currenc capit equip financ lend technolog invest compani heel great recess busi around countri found left behind commerci bank weren???t lend delay applic fund far long group financi expert along tech wizard decid take action engin technolog streamlin approv fund get complet financi pictur begin applic process result currenc sinc we???v help support busi 500 million loan,Term loans,Others,52.702702702702695
208,big data databas financi servic big data databas financi servic quantgroup financi big data compani,Others,Others,52.702702702702695
10,payment payment lendfriend offer softwar product provid support user loan??? creation propos approv repay lendfriend fintech startup focus undeserv lend market team built 3 product onlin p2p lend platform target friend famili grew 3mm+ loan multipl underwrit model util proprietari data tradit brick mortar high-interest lender identifi custom profil target larger loan lower interest rate loan repay disproport credit score onlin platform match high-risk borrow aggreg network onlin lender place loan prepaid card product 's purpos bank underbank lendfriend part ** angelpad http //angelpad.org 3** 2011,Personal loans,Personal loans,52.702702702702695
131,alumni crowdfund energi fintech solar alumni crowdfund energi fintech solar wunderapp applic load tablet devic provid high visibl hotel civersifi fund solar project found 2014 wunder make simpl accredit investor build solar portfolio reap return previous access largest institut investor corpor wunder sourc solar project grow nation network instal partner use proprietari softwar perform rigor dilig project wunder bring best solar invest opportun institut individu accredit investor locat boulder colorado wunder first solar compani back prestigi techstar incub program learn www.wundercapital.com,Others,Term loans,52.702702702702695
351,financi servic inform technolog lend financi servic inform technolog lend shubhloan help financi servic provid access serv new underserv market segment datasign disrupt technolog compani forg idea use tradit non-tradit data comput peopl 's credit score aim democrat credit million borrow part formal credit system help financi servic provid access serv new underserv market segment deliv risk- as- -servic raa mobil platform shubh loan,Others,Personal loans,52.702702702702695
240,educ financ financi servic fintech person financ wealth manag educ financ financi servic fintech person financ wealth manag sofi modern financ compani take unpreced approach lend wealth manag social financ sofi financ compani offer rang lend wealth manag servic compani primarili cater early-stag profession offer variabl fix rate parent person mba loan mortgag refinanc base san francisco california compani found april 2011,Others,Others,52.702702702702695
73,analyt consum lend financ financi servic fintech innov manag machin learn person financ analyt consum lend financ financi servic fintech innov manag machin learn person financ argon credit onlin person loan startup current grow u.s. plan expand u.k. europ australia base chicago illinoi argon credit decis engine-bas lend platform prime near-prim borrow seek immedi access onlin person loan platform leverag proprietari algorithm data analyt comb vast array prospective-borrow attribut real time approv disapprov loan applic argon credit found decemb 2013,Personal loans,Personal loans,52.702702702702695
229,lend small medium busi lend small medium busi loan frame aim revolutionis small busi lend subcontin cut edg technolog autom loan frame fintech compani ambit meet abil build largest sme lend marketplac sub-contin back lead global privat equiti ventur capit investor help build icon compani world re-imagin small busi lend merg world-class process lead global bank deep indian sme credit experi data scienc cut edg proprietari technolog laser focus help small busi grow,Working Capital ,Others,52.702702702702695
26,financ financi servic small medium busi financ financi servic small medium busi world busi lender provid capit small busi credit card check cash payment world busi lender llc provid capit small busi compani offer loan product busi accept limit form payment well loan design busi accept credit card check cash payment client includ retail busi regular deposit cash revenu busi oper two year franchise coffe shop dri cleaner doctor dentist world busi lender llc incorpor 2011 base new york new york,Term loans,Term loans,52.702702702702695
28,credit crowdfund crowdsourc financ financi servic fintech credit crowdfund crowdsourc financ financi servic fintech raisework oper onlin direct lend platform connect small privat busi institut lender raisework oper onlin direct lend platform connect small busi institut lender look lend direct privat busi improv small busi access capit leverag technolog lower cost custom acquisit loan applic process result dramat acceler application-to-fund cycl institut lender raisework open door opportun invest direct credit-worthi privat busi earn stabl attract return,Term loans,Term loans,52.702702702702695
325,mortgagehippo design bring simplic transpar effici otherwis complic home loan process,Term loans,Others,52.702702702702695
169,e-commerc financi servic payment e-commerc financi servic payment credit key patent pay-over-tim financ solut e-commerc merchant credit key patent pay-over-tim financ solut e-commerc merchant,Purchase Financing ,Personal loans,52.702702702702695
255,consum lend credit financ fintech lend person financ consum lend credit financ fintech lend person financ lend club onlin financi communiti bring togeth creditworthi borrow savvi investor lend club onlin financi communiti bring togeth creditworthi borrow savvi investor benefit financi replac high cost complex bank lend faster smarter way borrow invest,Personal loans,Personal loans,52.702702702702695
178,credit financi servic credit financi servic innov onlin credit solut provid immedi relief custom today help build brighter financi futur elev 's onlin credit solut provid immedi relief custom today help build brighter financi futur commit reward borrowers??? good financi behavior featur like lower interest rate free financi train free credit monitor,Personal loans,Personal loans,52.702702702702695
