,Test_document,Expected_result,multinomial_model_0,multinomial_model_0_accuracy
225,"agricultur farm financi servic agricultur farm financi servic nongfenqi rural internet financ servic platform nongfenqi rural internet financ servic platform.run nanj nongfenqi e-commerc co. ltd. provid instal payment servic larg farm group collabor commune agricultur equip purchas compani provid servic 20,000 client far report ad",Others,Others,78.37837837837837
39,fintech fintech first-ev student loan comparison tool achievelend first-ev student loan comparison tool achievelending.com offer user free onlin portal search find compar student loan design help tradit non-tradit student find best student loan achiev lend first tool kind aggreg loan offer seek privat financ educ purpos take 30 second find choos best loan avail learn www.achievelending.com becom achiev lend affili commiss junction http //bit.ly/1ylqddi,Others,Others,78.37837837837837
369,financ financ zestcash provid instal loan servic enabl custom take time need pay loan zestcash provid instal loan servic enabl custom take time need pay loan base palatin illinoi,Others,Others,78.37837837837837
328,iou financi focus provid small busi invest loan advisori servic fund 200 million small busi loan iou financi experi help busi get need offic world knowledg flexibl get busi capit need seiz growth opportun help realiz potenti,Others,Others,78.37837837837837
345,financ financ principi capit provid work capit small busi need help grant base credit score principi capit provid merchant cash advanc deal single-employe servic provid small medium-s busi base new york serv wide rang industri throughout entir unit state canada,Others,Others,78.37837837837837
50,internet softwar internet softwar data driven inventori financ hardwar compani kickpay transform hardwar compani financ inventori leverag client 's data kickpay enabl access financ previous unavail allow grow faster,Others,Others,78.37837837837837
339,nation??? lead financi servic firm connect merchant divers experienc privat busi lender,Others,Others,78.37837837837837
19,crowdfund lend marketplac crowdfund lend marketplac experienc team proven platform address need crowdfund marketplac south america experienc team proven platform address need crowdfund marketplac south america megatrend opportun team bet,Others,Others,78.37837837837837
311,"consum lend fintech lend marketplac consum lend fintech lend marketplac connect busi borrow lender base new york unit state boefli onlin marketplac leverag proprietari technolog transform way commerci transact conduct act onlin exchang connect parti involv transact therebi simplifi loan origin secondari market loan sale borrow build complet decision-readi loan request onlin use ???smartform??? technolog complet provid inform 3,600 lender nationwid match technolog identifi compat lender borrow complet control lender instant access loan request compani found 2008",Others,Others,78.37837837837837
193,health care health care help pharmacist obtain fund patient afford out-of-pocket pharmaceut expens medmonk base premis 's everyon 's best interest medic use regardless price patient get care medic need insur protect larger claim pharmaceut compani pharmaci get maximum use medic co-found somaira punjwani hiv specialti pharmacist invent process altern turn away patient struggl co-pay manual three year overwhelm posit feedback grate patient could afford medic,Others,Others,78.37837837837837
43,app big data mobil app big data mobil pier instant painless consum financ checkout us chines consum pier financi technolog compani focus develop technolog solut enabl custom transact mobil phone offer servic unit state china pier offer applic enabl custom access servic pier headquart san francisco offic shanghai china found richard jia juli 2014,Others,Others,78.37837837837837
358,commerci real estat fintech marketplac real estat commerci real estat fintech marketplac real estat onlin platform commerci real estat loan stacksourc new fintech platform 3t commerci mortgag market today 's loan origin process commerci real estat complet offlin fragment slow stacksourc 's platform help borrow mortgag broker connect lender onlin select negoti secur financ found team made ex-googl ex-facebook ex-northstar employe live prototyp close beta team finish techstar fintech acceler nyc 2016,Others,Others,78.37837837837837
251,financi servic financi servic time emi payment squar month bill make major purchas desir cash fin-tech product tslc pte ltd. uniqu young profession serv smart digit world cash offer millenni quick easi person loan process transpar innov tune time cash util sophist algorithm machin learn capabl deliv amaz improv lend experi custom therebi help young profession achiev financi goal effortless app offer instant transfer fund approv applic,Others,Others,78.37837837837837
149,automot financ peer peer automot financ peer peer ssinoconnect peer-to-p car financ platform connect potenti car buyer indonesia retail investor ssinoconnect oper peer-to-p car financ platform offer potenti car buyer smaller payment lower financ rate compani analyz credit risk recoveri provid credit model collater track fraud manag servic offer high recoveri invest potenti retail investor low payment custom look buy car ssinoconnect found darrel lee han yue lai heng koh henri lim ajinkya sadavart 2016 compani base singapor,Others,Others,78.37837837837837
205,financ fintech financ fintech itouzi offer websit enabl individu busi find invest inform financi product itouzi.com ????????? p2p financ servic websit base mortgag guarante itouzi attach invest financ beij network technolog co. ltd. built elit team work financi internet industri mani year internet financi websit itouzi.com provid individu safe transpar conveni high-return invest financ project compani loan project undergon strict offlin audit,Others,Others,78.37837837837837
175,financi servic financi servic onlin offlin customis financi servic solut busi lead financi product distributor india focus serv individu smes corpor customers.they decod financi jargon make thing simpl understand consumers.they larg distributor compel presenc onlin offlin focus provid custom accur inform best financi advic consequ appropri product relev need,Others,Others,78.37837837837837
30,"credit financ financi servic credit financ financi servic renrendai beijing-bas compani provid p2p financi servic loan debt invest other renrendai beijing-bas compani provid p2p platform financi servic loan debt invest other target white-collar employe small busi owner custom charg borrow manag fee 0.3 borrow money servic fee 5 high-risk borrow return renrendai.com loan 10 18 higher 3.25 offer one year turn deposit bank compani also control default risk measur borrow incom occup asset famili connect renrendai found may 2010 current servic network cover 2,000 region transact capit third quarter 2013 report us 81.2 million",Others,Others,78.37837837837837
214,financi servic financi servic rupaiya exchang peer-to-p lend platform rupaiya exchang lead peer peer p2p lend marketplac facilit lend connect creditworthi borrow lender across india,Others,Others,78.37837837837837
66,bank financi servic wealth manag bank financi servic wealth manag onlin access curat invest opportun growth-stag compani i-bank direct oper onlin equiti debt fund platform www.ibankers.com allow individu investor institut access proprietari invest opportun curat select privat public emerging-growth compani,Others,Others,78.37837837837837
56,e-commerc financi servic fintech internet retail e-commerc financi servic fintech internet retail aixuedai aixuedai onlin payment platform financ purchas consum electron made colleg student mainland china launch decemb 2012 allow student buy item phone tablet laptop camera use month instal plan custom need two photo id one student id appli loan find item want e-commerc site past url applic choos number month want pay money back option desir payment,Others,Others,78.37837837837837
59,consum lend debit card financi servic fintech consum lend debit card financi servic fintech oportun provid afford loan help peopl littl credit histori establish credit build better futur oportun use advanc data analyt technolog provid respons afford person loan peopl littl credit histori ?? ? peopl other consid ???unscoreable.??? sinc found 2005 oportun help million custom disburs 4 billion small dollar loan report account inform credit bureaus custom establish credit histori need compani oper 240+ retail locat deliv custom servic english spanish across channel includ mobil oportun loan current avail arizona california illinoi missouri nevada new mexico texa utah,Others,Others,78.37837837837837
277,crowdfund internet real estat crowdfund internet real estat exporo internet platform offer investor opportun invest real estat project crowdinvest exporo onlin platform offer real-est crowdfund servic user platform enabl user invest rang real-est project obtain return exporo launch 2014 base hamburg,Others,Others,78.37837837837837
292,fintech internet person financ fintech internet person financ self lender help peopl build credit simpl save plan self lender help thousand peopl begin financi journey credit builder account understand build financi foundat daunt task peopl re dedic build product help custom move two step right direct,Others,Others,78.37837837837837
286,"crowdfund financi servic real estat real estat invest crowdfund financi servic real estat real estat invest realtyshar onlin marketplac real estat invest realtyshar real estat crowdfund platform provid accredit investor access pre-vet real estat invest properti opportun invest littl 5,000 properti",Others,Others,78.37837837837837
322,expans capit group valu partner expans capit solut,Others,Others,78.37837837837837
69,financ fintech peer peer financ fintech peer peer ppdai onlin platform peer-to-p small unsecur loan china ppdai onlin platform peer-to-p small unsecur loan china build safe high-perform honest network platform creativ technolog ideal ppdai standard person behavior debit credit bring return lender borrow ppdai found august 2007 founder well known compani,Others,Others,78.37837837837837
294,asset manag financi servic lend asset manag financi servic lend iqianbang help make money onlin invest financi platform invest financi user loan user iqianbang help make money onlin invest financi platform invest financi user loan user end provid fair transpar safe effici network loan manag servic,Others,Others,78.37837837837837
263,"financi servic fintech financi servic fintech earlysalary.com new fintech start-up pune help broke earlysalari salari advanc mobil applic enabl indian user borrow money urgent cash requir get month wage aim help individu face month-end mid-month financi crisi provid small loan receiv salari user applic abl login though facebook account communic amount need loan date could settl submit basic document get money credit bank account earlysalari offer loan 1,000 inr 100,000 inr payback term rang 7 50 day",Others,Others,78.37837837837837
248,commerci lend credit financi servic small medium busi commerci lend credit financi servic small medium busi camino financi community-bas lender latino-own busi unmet credit demand 6.8 billion u.s. camino financi community-bas lender latino-own busi unmet credit demand 6.8 billion u. compani built loan product educ experi help busi improv financi perform graduat lower interest rate longer term loan,Others,Others,78.37837837837837
2,credit e-commerc payment credit e-commerc payment bill later paypal servic enabl custom purchas product without provid credit card detail bill later inc. provid payment market technolog solut multichannel retail offer paycaptur set credit tool bill later enabl custom pay purchas without provid credit card inform compani support deliv suit web-engin payment solut offer consult servic area payment risk manag market technolog bill later inc. former known i4 commerc inc. chang name bill later inc. august 2007 compani found 2000 base timonium maryland novemb 7 2008 bill later inc. oper subsidiari ebay inc,Others,Others,78.37837837837837
92,busi develop financi servic fintech lend marketplac busi develop financi servic fintech lend marketplac driverup first onlin auto lend marketplac accredit investor driverup onlin marketplac offer automot financ servic platform util proprietari technolog creat direct-to-investor option user integr softwar advanc data analyt marketplac enabl effici process direct invest auto loan full transpar report also first mechan offer accredit investor hedg fund famili offic high net-worth individu opportun particip direct high-yield auto lend launch 2012 marketplac oper dalla texa,Auto Loans ,Others,78.37837837837837
89,financ financ rateg onlin mortgag marketplac borrow bank set rate will pay home loan rateg lead mortgag marketplac mobil web user easili connect reput lender meet need negoti lowest possibl interest rate rateg bid platform,Mortgages,Others,78.37837837837837
203,crowdfund fintech real estat real estat invest crowdfund fintech real estat real estat invest peerstreet crowdfund platform give investor easi access high-yield loan collater real estat peerstreet lead platform invest real estat debt back andreessen horowitz found real estat attorney brew johnson former googl execut brett crosbi peerstreet allow investor easili invest high-yield real estat loan histor difficult access peerstreet secur intuit easy-to-us interfac particip deal simpl buy stock fund account select invest welcom peerstreet better deal everyon,Mortgages,Others,78.37837837837837
333,commerci lend financ financi servic lend commerci lend financ financi servic lend magilla search engin loan connect borrow bank without request person inform magilla loan search engin loan connect borrow bank without request person inform platform enabl borrow search compar loan without provid name social secur phone number loan propos present patent magchart??? allow borrow easili compar loan term choos lender magilla loan funnel 2b loan websit sinc launch septemb 2015 key featur fast loan propos typic deliv within hour anonym name social secur number phone number requir free borrow never pay fee safe credit check bank statement requir simpl answer question qualifi borrow receiv multipl loan propos authent receiv real loan propos lender autom lender time-sav quick loan submiss process save time,Mortgages,Others,78.37837837837837
334,financi servic micro lend financi servic micro lend microenergi credit social enterpris provid consum develop countri clean energi product microenergi credit social enterpris provid consum develop countri clean energi product help microfin institut start clean energi lend program strengthen cloud-bas technolog last-mil servic scale carbon financ company??? product includ heat cook stove solar led light product solar home system water purif system clean household packag includ solar light effici stove water filter exact product specif packag vari local depend market research custom feedback given locat packag design local afford enough consum pay back microloan within 8 month microenergi credit co-found jame dailey https //www.crunchbase.com/person/james-dailey-2 april allderdic https //www.crunchbase.com/person/april-allderdic 2007 base seattl washington,Mortgages,Others,78.37837837837837
11,analyt analyt daric peer-to-p lend platform provid person small busi loan daric peer peer lend platform extend person small busi loan competit rate use big data,Loan management platform,Others,78.37837837837837
134,analyt bank fintech softwar analyt bank fintech softwar consum credit analyt manag tool onlin creditseva.com onlin consum credit analyt manag tool help individu build healthi credit profil enabl user track report error instant communic bank credit bureaus get custom option build credit score also allow user settl old account rectifi error protect ident fraud set remind various financi transact creditseva.com launch 2011 base hyderabad india,Credit rating platforms,Others,78.37837837837837
317,financi servic financi servic credit sudhaar credit health manag compani review credit score individu help improv credit sudhaar onlin platform provid client credit advisori servic also offer financi product custom match users??? credit profil credit sudhaar provid client various credit financi tool free credit score credit score simul wide rang analyt assess help in-depth understand current credit status headquart mumbai maharashtra credit sudhaar offic bangalor kolkata found gaurav wadhwani arun ramamurthi 2010,Credit rating platforms,Others,78.37837837837837
139,consum lend fintech inform technolog consum lend fintech inform technolog bristlecon hold engin next generat financi technolog bristlecon develop technolog help busi evalu consum creditworthi autom approv algorithm look hundr differ custom data point leverag power machin learn issu immedi credit decis result truli person credit profil power tool help merchant grow busi,Credit rating platforms,Others,78.37837837837837
278,credit financ financi servic credit financ financi servic adf purpose-built optim link underestim underbank consum capit market adf purpose-built optim link underestim underbank consum capit market,Credit rating platforms,Others,78.37837837837837
100,credit financ financi servic credit financ financi servic altern credit bureau base atlanta factortrust altern credit bureau help lender manag credit lifecycl underbank consum use uniqu altern credit inform avail big three bureaus enabl offer non-prim consum credit deserv leverag company??? credit inform lender accur predict futur borrow behavior credit perform risk score grow segment factortrust??? team predict analyt specialist statistician financi industri expert deliv uniqu data valuabl insight lender throughout u.s. u.k. near ten year,Credit rating platforms,Others,78.37837837837837
42,big data financi servic fintech big data financi servic fintech financ futur educ financ student attend top acceler learn program,Education Loans ,Others,78.37837837837837
279,"financ higher educ financ higher educ mpower lend high-promis intern student top us univers mpower lend highly-employ domest intern student top us campus left tradit bank option loan either 3 10-year fix rate rang 2,000 25,000 mpower disburs payment direct univers behalf student pay tuition university-sponsor servic like hous meal plan health insur student start pay back loan within 6 month graduat loan come free person financ educ cours credit-build job placement servic student",Education Loans ,Others,78.37837837837837
171,consum applic educ consum applic educ gyandhan educ loan marketplac gyandhan we???r mission ensur financi obstacl never stand way someone??? educ dream combin data scienc financi innov provid afford educ loan option indian student pursu higher studi,Education Loans ,Others,78.37837837837837
172,educ lend educ lend fund u prefer no-cosign fafsa non-fico base student lender hardwork career focus colleg student fund univers fund univers privat student lender serv hardwork career driven undergradu parent lender depend fico score cosign fund univers assess student??? credit worthi base career track amp post-colleg earn potenti fund u take applic waitlist next school year fund expand avail lend student nationwid learn visit? www.funding-university.com visit funding-university.com,Education Loans ,Others,78.37837837837837
136,app financi servic app financi servic branch new way access credit smartphon emerg market branch elimin challeng get loan use data phone creat credit score encrypt data choos share us protect privaci share inform third parti,Micro Finance ,Others,78.37837837837837
