,Test_document,Expected_result,multinomial_model_4,multinomial_model_4_accuracy
252,"financi servic fintech person financ financi servic fintech person financ perfio softwar solut pvt ltd. offer end user track monitor manag person financ littl manual intervent perfio person financ one stop ?? ? www.perfios.com newag fintech compani provid innov solut person financ relat area b2c person financ manag pfm solut provid perfio offer 360 degre view one??? person financ autom way let end user track monitor manag financ littl manual intervent alreadi 5,00,000 regist user deploy 6 year perfio leverag core technolog autom key aspect certain common busi process financi institut perfio insight b2b solut use various bank nbfcs corpor autom entir process financi check verif extract kyc detail current manual done perfio insight help dramat improv turn-around time process applic loan credit card insur etc whether origin offlin onlin channel thus delight prospect client result entir oper process improv result lower cost higher accuraci superior user experi result increas user acquisit process involv financi verif underwrit benefit use perfio solut perfio support 1000+ differ type e-stat 250+ financi institut automat fetch platform b2c b2b solut use various bank nbfcs corpor well end user b2c solut",Others,Personal loans,48.64864864864865
27,financ financi servic fintech micro lend non profit social entrepreneurship financ financi servic fintech micro lend non profit social entrepreneurship kiva zip communiti provid access 0 interest loan communiti passion help entrepreneur unit state base san francisco kiva intern non-profit organ enabl famili make small loan entrepreneur develop countri crowdfund 705 million u.s. dollar microloan one million entrepreneur 86 countri found 2005 kiva cover cost primarili option donat well support grant sponsor,Others,Others,48.64864864864865
165,fintech machin learn risk manag saa share economi fintech machin learn risk manag saa share economi trooli deliv instant trust??? servic verifi screen predict trustworthi relationship interact fintech p2p trooli deliv instant trust??? servic verifi screen predict trustworthi relationship interact work world??? largest financi institut peer-to-p marketplac market employ instant trust rate servic design fill ???trust gap??? caus speed modern commerc communiti requir instant evalu potenti reward risk ?? ? without trust-build interact histori feedback loop peopl use evalu relationship offlin machin learn technolog synthes digit footprint real time provid rich insight ?? ? well beyond old-school background check credit score risk manag tool instant trust rate requir minim custom data input cost less 1 per queri rate support evid return rough 30 second trooly??? predict power demonstr least twice effect background check credit check databas profil determin trustworthi individu busi trooli oper consum report agenc use public permiss inform onlin offlin sourc respect compli applic privaci data protect law includ fair credit report act unit state also dedic balanc transpar respect individu privaci,Others,Others,48.64864864864865
162,e-commerc servic industri shop e-commerc servic industri shop fenqil web-bas onlin shop mall offer wide rang product fenqil web-bas onlin shop mall offer wide rang product mobil phone person comput camera beauti product base shenzhen guangdong china,Purchase Financing ,Personal loans,48.64864864864865
46,financi servic fintech financi servic fintech first data-driven asset base lender offer financ solut small mid-siz manufactur supplier distributor credit junction first data-driven asset base lend platform transform way small mid-siz busi access work capit growth suppli chain financ solut compani combin technolog data intellig tradit asset-bas credit metric offer 5 million capit avail credit junction target growth-ori supplier distributor manufactur typic revenu 2m 25m financ compani provid help small busi access capit need also stimul job creation bolster communiti develop local town citi region across us canada,Working Capital ,Term loans,48.64864864864865
52,"financi servic internet marketplac financi servic internet marketplac biz2credit hub connect small busi owner lender servic provid seek solut base onlin profil biz2credit www.biz2credit.com connect small busi owner lender servic provid thus empow effect compet big compani enhanc servic product grow enterpris biz2credit match small busi credit solut base onlin profil complet less five minut safe effici price-transpar environ biz2credit network consist 50,000 user 300 lender credit rate agenc equifax broker includ bizbuysel major small busi servic provid hp biz2credit top financ resourc entrepreneur magazin 2009 compani process 3,000 loan applic month facilit 400 million fund sinc 2007 registr free howev biz2credit also offer vari level subscript servic includ phone support case manag assist borrow entir lend process start initi applic form end day loan close biz2credit recent introduc free bizanalyzer??????? app android http //bit.ly/hlmwbl use inform credit rate agenc dun bradstreet bizanalyz provid free financi check-up small busi owner make loan applic process effici enabl borrow download review credit score tool benchmark risk assess small busi owner lend criteria 300 financi institut risk profil industri peer factor credit rate ultim impact credit decis lender biz2credit suggest best loan option possibl",Lead generation platform,Personal loans,48.64864864864865
10,payment payment lendfriend offer softwar product provid support user loan??? creation propos approv repay lendfriend fintech startup focus undeserv lend market team built 3 product onlin p2p lend platform target friend famili grew 3mm+ loan multipl underwrit model util proprietari data tradit brick mortar high-interest lender identifi custom profil target larger loan lower interest rate loan repay disproport credit score onlin platform match high-risk borrow aggreg network onlin lender place loan prepaid card product 's purpos bank underbank lendfriend part ** angelpad http //angelpad.org 3** 2011,Personal loans,Personal loans,48.64864864864865
161,e-commerc financi servic payment e-commerc financi servic payment get lowest price leas option latest comput electron applianc furnitur flexshopp provid flexibl easi way get furnitur electron applianc popular brand name good low afford week payment goal get approv leas amount need take home product want dedic provid ultim custom servic experi us smooth begin end transact us confidenti secur relax get approv spend limit go shop enjoy,Purchase Financing ,Personal loans,48.64864864864865
23,financ saa softwar financ saa softwar instorefinance.com? offer softwar program allow retail store increas sale financ custom via onlin payment portal instor financ financ platform allow merchant financ custom purchas merchant use program longer lose big ticket sale custom n't money product ve care pick often happen custom n't qualifi tradit financ manag paperwork instal store cash check send month merchant work instor financ generat extra sale loyal custom sinc get tell `` re approv '',Purchase Financing ,Others,48.64864864864865
275,credit financi servic fintech lend credit financi servic fintech lend credi fintech platform connect borrow seek capit lender seek market beat return credi fintech platform connect borrow seek capit lender seek market-b return,Personal loans,Personal loans,48.64864864864865
287,financi servic financi servic loantap fintech compani dna constitu loantap onlin platform commit deliv flexibl loan product salari profession innov otherwis dull loan segment deliv smart product millenni idea use technolog build flexibl product without ad cost,Working Capital ,Personal loans,48.64864864864865
197,financi servic financi servic creditm fintech focus use vehicl financ india pos onlin credit distribut creditm fintech focus 8bn cagr 25 use motorcycl market india india world largest two wheeler market 40m new use bike sold day go market via network dealer enabl technolog allow dealer assess process loan insur point sale also oper direct consum websit enabl consum consum transact technolog credit engin mean abl process lend fast current lend 50 new credit 50 self employ borrow lend secur asset addit tech enabl optim collect success built full loan manag system allow lend partner quick effici integr grow team 30 peopl base mumbai india,Others,Personal loans,48.64864864864865
354,smartpay lease-to-own payment plan let??? custom shop devic accessori smartpay leas technology-driven compani work lead wireless retail prepaid phone compani provid innov devic leas solut nationwid use softwar data analyt solv hard problem underwrit consum minim credit histori consum get devic want today pay time easi schedul payment,Purchase Financing ,Personal loans,48.64864864864865
194,analyt big data biofuel clean energi geospati locat base servic solar analyt big data biofuel clean energi geospati locat base servic solar geostellar solar energi marketplac patent platform instant interact tailor equip financ instal geostellar appli big-data geomat comput precis renew resourc potenti infrastructur capac econom polici impact clean tech project subscript servic platform solar wind biofuel energi produc identifi optim site project market properti owner arrang financ coordin deploy support complex queri across everi rooftop field lot unit state,Others,Others,48.64864864864865
36,bank credit financi servic bank credit financi servic yooli network secur compani aim provid protect investor safeguard financi profession yooli cooper 23 offlin micro-credit compani offer investor access loan origin mani smaller p2p platform order build trust confid yooli partner third parti assess credit qualiti individu loan,Term loans,Personal loans,48.64864864864865
228,rental rental properti servic industri rental rental properti servic industri instal payment platform hous rent,Personal loans,Personal loans,48.64864864864865
84,financi servic fintech lend financi servic fintech lend marlett fund financi tech compani task empow custom marlett fund reinvent outdat slow confus financi product servic custom partner could n't happier,Personal loans,Personal loans,48.64864864864865
233,financi servic financi servic tech-en consum lend platform organ around provid superior valu experi borrow name say provid person loan give custom lowest rate possibl perk end spend less give *borrowersfirst borrowersfirst.com borrowersfirst logo connectedcredit trademark borrowersfirst inc. delawar corpor,Personal loans,Personal loans,48.64864864864865
94,consum lend financi servic fintech payment consum lend financi servic fintech payment kaixindai p2p lend platform kaixindai peer-to-p lend platform provid network invest financ servic client found 2012 compani base nanj jiangsu,Working Capital ,Personal loans,48.64864864864865
49,colleg recruit educ financi servic web develop colleg recruit educ financi servic web develop connect busi talent talent fund educ chang way fund educ train hire move past job site agenc us coderloan connect talent aspir coder compani look junior develop re student profession look career chang program help find right train program busi hire manag platform make easi identifi candid skill educ best match junior posit,Others,Others,48.64864864864865
247,credit financ financi servic fintech internet lend person financ credit financ financi servic fintech internet lend person financ upstart fund platform mentor network match student backer believ potenti upstart goe beyond fico score offer person loan compani 's proprietari underwrit model identifi high-qual borrow despit limit credit employ histori use variabl includ school attend area studi academ perform work experi upstart offer 3-year 5-year fix interest loan primarili use pay credit card consolid debt elimin student debt start busi pay person develop bootcamp,Personal loans,Personal loans,48.64864864864865
0,financ onlin auction small medium busi financ onlin auction small medium busi livecapit provid onlin small busi financ livecapit offer onlin busi financ servic offer user servic decisionexpress product creat econom benefit autom credit leas decis process integr workflow technolog consult solut enabl enterpris make credit decis improv product achiev sale provid credit custom livecapit u.s.-bas compani found 1996 compani acquir dun bradstreet credibl corpor juli 27 2005,Term loans,Term loans,48.64864864864865
64,financi servic financi servic even financi suppli side platform ssp marketplac lend base new york citi even financi suppli side platform fast grow marketplac lend p2p market initi mission bring better qualiti borrow marketplac lend ecosystem believ strong loan product everyon marketplac lend grow better data help lender see borrow credit score,Lead generation platform,Personal loans,48.64864864864865
95,bank credit financ bank credit financ balanc credit built thing don???t go accord plan balanc credit onlin lender provid famili individu person instal loan credit servic offer clear rate term toll-fre custom support abil pay earli penalti time balanc credit licens regul u.s. state oper found 2013 base irv texa,Personal loans,Personal loans,48.64864864864865
3,financ financi servic ventur capit financ financi servic ventur capit bfs capit expert work capit need small busi deliv fund solut reason re busi they???r expert work capit need small busi headquart south florida technology-en financ platform provid 2 million small busi loan merchant cash advanc busi 50 state canada affili boost capit unit kingdom they???v deliv 1 billion total financ small- mid-siz busi across 400 industri help entrepreneur like access work capit busi need direct fund sourc industri leader sinc 2002 year experi firm financi back institut bank partner help solidifi posit prefer fund sourc small busi re proud track record success support dream thousand custom ?? ? 80 repeat busi result better busi bureau a+ rate,Working Capital ,Term loans,48.64864864864865
332,real estat real estat loquid offer accredit intern investor curat local sourc real estat invest opportun loquid membership-bas platform offer accredit intern investor curat local sourc real estat invest opportun midwest marketplac crowd-sourc real estat invest take middlemen help sponsor fund project loquid member view pre-vet deal learn specif invest track progress onlin investor dashboard receiv email updat deal access q forum deal includ inform estim annual return project length invest properti locat inform market analysi profil primari parti involv invest loquid launch 2014 oper base michigan unit state,Term loans,Term loans,48.64864864864865
344,"fintech fintech plum transform cre ownership experi unparallel access loan option tech tool exclus network plum lend non-bank commerci real estat lender special loan 1,000,000 15,000,000 nationwid combin power innov technolog team real estat financ profession deliv expedit execut improv transact visibl unparallel client experi allow acquisit refin properti nationwid includ multifamili offic industri retail hotel manufactur hous self-storag plum lend u.s.-bas compani found 2014 bill fisher",Term loans,Term loans,48.64864864864865
368,ynera financi servic financi servic compani provid busi loan financ etc,Working Capital ,Personal loans,48.64864864864865
283,financ fintech financ fintech cignifi data monet startup develop analyt platform deliv credit market score use mobil behavior data cignifi revolution way financi servic compani meet need 2.7 billion peopl worldwid mobil phone access formal financi servic compani develop first proven analyt platform deliv credit market score consum use mobil phone behavior data,Others,Others,48.64864864864865
264,consum financi servic fintech payment consum financi servic fintech payment microf??? first-to-market rto product provid unmatch flexibl consum microf relationship-bas compani give prioriti want need custom offer rental purchas financ option wide rang consum innov rent-to-own strategi provid flexibl consum limit declin quick respons time multipl payment option various contract term choic microf establish 2010 accommod grow demand flexibl option replac residenti heat cool system,Purchase Financing ,Personal loans,48.64864864864865
6,financ fintech lend person financ financ fintech lend person financ think financ provid lender abil rapid launch onlin loan product market-lead applic servic featur think financ power onlin lend 15+ year use lead technolog analyt risk market servic cortex platform provid lender abil rapid launch onlin loan product market-lead applic servic featur optim portfolio result cortex platform lender leverag secur technolog applic decis origin servic along option risk manag market oper servic,Others,Personal loans,48.64864864864865
75,commerci real estat crowdfund real estat commerci real estat crowdfund real estat acquir real estat crowdfund platform accredit investor pre-fund co-invest sole institutional-qu deal acquir real estat lead real estat crowdfund platform one platform pre-fund deal acquir focus cash-flow institutional-qu real estat deal co-invest everi properti right alongsid member learn www.acquirerealestate.com,Term loans,Term loans,48.64864864864865
219,credit financi servic fintech credit financi servic fintech mortgag get whole lot easier hi re maxwel we???r mission revolution 8.5t residenti mortgag market reimagin loan offic work togeth homebuy real estat agent buy home connect network one seamless intuitively-design platform focus isn???t paperwork it??? place call home,Lead generation platform,Others,48.64864864864865
360,financi servic financi servic trustio newdelhi-bas peer-to-p lend compani trustio person financi secur net trustio tri creat close alumni communiti member rais money alumni time need varieti reason invest money peer help well make decent return invest,Personal loans,Personal loans,48.64864864864865
361,financ financi servic person financ financ financi servic person financ trustleaf onlin platform enabl early-stag entrepreneur crowdfund ventur friend famili trustleaf onlin platform enabl early-stag entrepreneur crowdfund ventur friend famili small busi owner leverag social capit rais capit lender also get legal protect loan famili member??? word trustleaf offer featur auto-gener custom promissori note onlin signatur email remind updat repay quick loan builder trustleaf launch august 2013 anson liang daniel lieser base sunnyval california usa,Term loans,Term loans,48.64864864864865
334,financi servic micro lend financi servic micro lend microenergi credit social enterpris provid consum develop countri clean energi product microenergi credit social enterpris provid consum develop countri clean energi product help microfin institut start clean energi lend program strengthen cloud-bas technolog last-mil servic scale carbon financ company??? product includ heat cook stove solar led light product solar home system water purif system clean household packag includ solar light effici stove water filter exact product specif packag vari local depend market research custom feedback given locat packag design local afford enough consum pay back microloan within 8 month microenergi credit co-found jame dailey https //www.crunchbase.com/person/james-dailey-2 april allderdic https //www.crunchbase.com/person/april-allderdic 2007 base seattl washington,Others,Others,48.64864864864865
279,"financ higher educ financ higher educ mpower lend high-promis intern student top us univers mpower lend highly-employ domest intern student top us campus left tradit bank option loan either 3 10-year fix rate rang 2,000 25,000 mpower disburs payment direct univers behalf student pay tuition university-sponsor servic like hous meal plan health insur student start pay back loan within 6 month graduat loan come free person financ educ cours credit-build job placement servic student",Others,Others,48.64864864864865
188,consum lend credit financi servic consum lend credit financi servic greenski offer fast paperless solut financi servic busi size easi way offer financ everyon anywher easi busi size offer credit custom fast paperless solut,Purchase Financing ,Personal loans,48.64864864864865
235,account analyt energi effici financ financi servic fintech account analyt energi effici financ financi servic fintech sparkfund power organ provid access latest energi technolog sparkfund financi technolog compani locat washington dc let busi pay time energi effici product servic sparkfund build softwar tool necessari sell product `` servic '' vendor increas want sell product `` servic '' mode sale ensur custom see simpl month payment lower financi benefit creat product complex ownership softwar analyt kept behind curtain drive signific growth sale,Term loans,Others,48.64864864864865
236,"financ financi servic lend financ financi servic lend re make mortgag fast simpl total better better re make get mortgag fast simpl total better offic nyc re revolution 13 trillion industri american pay hous almost els combin ?? ? 33 person consumpt expenditur yet somehow mortgag process still take near 50 day cost 5,000 administr fee requir 225 page paper endless phone call commiss loan broker think insan ?? ? we???r fix team combin lead technologist compani like spotifi googl mortgag bank three generat experi togeth we???r use data scienc machin learn ux design make mortgag experi ?? ? enjoy excit part biggest transact americans??? live",Others,Others,48.64864864864865
126,financi servic financi servic loanzen help small busi get unsecur work capit loan pend invoic loanzen help small busi get unsecur work capit loan pend invoic,Working Capital ,Working Capital ,48.64864864864865
169,e-commerc financi servic payment e-commerc financi servic payment credit key patent pay-over-tim financ solut e-commerc merchant credit key patent pay-over-tim financ solut e-commerc merchant,Purchase Financing ,Personal loans,48.64864864864865
218,busi intellig fintech transact process busi intellig fintech transact process lend product integr busi cash flow transact linkag segment lend product integr busi cash flow transact linkag segment,Working Capital ,Personal loans,48.64864864864865
144,develop platform e-commerc financ fintech develop platform e-commerc financ fintech licaifan chines onlin financ platform licaifan chines onlin financ platform offer p2b invest loan financi servic small- medium-s enterpris launch march 2014 compani headquart beij china,Term loans,Term loans,48.64864864864865
158,custom servic onlin portal payment custom servic onlin portal payment buy pay later solut india epaylat found decemb 2015 aurko bhattacharya prasannaa murlidharan uday somayajula shanmunathan thiagaraja saxena compani give custom option ???buy pay later??? onlin portal one click custom get 14 day make payment within period make mani transact via single-click checkout bunch togeth make singl payment end period,Purchase Financing ,Personal loans,48.64864864864865
296,consum lend financi servic fintech consum lend financi servic fintech bread partner retail offer pay-over-tim solut make financ easier transpar bread partner retail offer pay-over-tim solut make financ easier transpar use technolog advanc consumer-friend credit improv access transpar ease-of-us cost product help merchant partner grow sale make product access consum bread found 2014 base new york ny,Purchase Financing ,Personal loans,48.64864864864865
154,crowdfund financ financi servic crowdfund financ financi servic i2ifund onlin marketplac connect borrow look person loan investor look altern invest i2i peer-to-p p2p marketplac connect borrow lender unsecur loan use gamut reason like purchas consum durabl debt consolid i.e repay credit card debt etc medic expens educ expens cash cycl optim etc entir credit process transpar quick easi apart provid end end servic i2i dilig use unconvent data point borrow like educ employ transact salari social network etc sole depend cibil score lend recommend help investor greater understand borrow 's riski lead better credit decis,Personal loans,Personal loans,48.64864864864865
127,financi servic financi servic cashbus microfin compani cashbus microfin compani establish 2014 headquart shanghai offer small short-term micro instal loan underbank china,Personal loans,Personal loans,48.64864864864865
220,bank content syndic financ bank content syndic financ loanstreet marketplac enabl effici syndic loan loan pool loanstreet new marketplac enabl effici syndic size loan loanstreet autom standard syndic origin matur enabl lender investor buy sell manag loan direct websit,Lead generation platform,Term loans,48.64864864864865
42,big data financi servic fintech big data financi servic fintech financ futur educ financ student attend top acceler learn program,Others,Others,48.64864864864865
134,analyt bank fintech softwar analyt bank fintech softwar consum credit analyt manag tool onlin creditseva.com onlin consum credit analyt manag tool help individu build healthi credit profil enabl user track report error instant communic bank credit bureaus get custom option build credit score also allow user settl old account rectifi error protect ident fraud set remind various financi transact creditseva.com launch 2011 base hyderabad india,Others,Others,48.64864864864865
202,"credit financi servic marketplac credit financi servic marketplac liftforward oper marketplac loan platform provid loan small busi liftforward oper marketplac loan platform provid loan small busi high yield debt product investor busi abl borrow 1,000,000 per transact asset purchas purchas order financ work capit liftforward partner supplier retail manufactur order provid financ small busi custom liftforward partnership includ co-brand white-label portal",Term loans,Term loans,48.64864864864865
339,nation??? lead financi servic firm connect merchant divers experienc privat busi lender,Term loans,Term loans,48.64864864864865
335,financ financi servic micro lend social entrepreneurship financ financi servic micro lend social entrepreneurship build model relat small sum money enabl thousand peopl move away econom enabl rural individu obtain small loan educ farm busi urban profession certain type busi entrepreneur obtain fund form profit-shar invest rather loan,Others,Others,48.64864864864865
174,educ financ financi servic internet educ financ financi servic internet commonbond onlin lend platform connect borrow investor make educ financ better commonbond found lower cost higher educ innov model make possibl student save money student loan allow investor earn competit financi return,Others,Personal loans,48.64864864864865
89,financ financ rateg onlin mortgag marketplac borrow bank set rate will pay home loan rateg lead mortgag marketplac mobil web user easili connect reput lender meet need negoti lowest possibl interest rate rateg bid platform,Others,Personal loans,48.64864864864865
104,financ real estat financ real estat lenda onlin platform enabl individu refin home loan onlin lenda former gorefi onlin platform enabl individu refin home loan onlin user get real time quot submit applic verifi upload document close loan lenda found jason van den brand elijah murray 2011,Others,Term loans,48.64864864864865
31,financ financ provid individu spare save opportun becom person lender screen profil borrow provid individu spare save opportun becom person lender screen profil borrow unlik peer peer platform platform financi inclus accept loan applic low credit score borrow borrow low credit score need obtain back high credit score person guarantor boost chanc obtain loan,Personal loans,Personal loans,48.64864864864865
113,consum lend financ financi servic fintech person financ consum lend financ financi servic fintech person financ mission help good peopl get better loan sinc launch 2013 loannow help peopl bring access transpar fair subprim lend industri time help borrow understand use credit build repay histori credit file incentiv good borrow behavior mission help good peopl get better loan,Personal loans,Personal loans,48.64864864864865
299,clean energi financ fintech renew energi clean energi financ fintech renew energi renew financi found 2008 cisco devri origin idea properti assess clean energi pace financ model renew financi provid financ solut help effici renew energi contractor grow busi promot energi independ aim develop advanc financ design transform america??? economi clean energi company??? financ product includ pace financ model warehous energi effici loan open residenti energi effici financ market larg institut investor found 2008 cisco devri renew financi partnership solarc target small- medium-s busi util pace,Others,Others,48.64864864864865
304,fintech payment fintech payment simpl 's mission make money simpl peopl live well amaz thing simpl??? mission make money simpl peopl live well amaz thing simpl??? first product payment option let skip pay repeat instead pay later multipl order one go multipl verif payment failur fumbl chang order arriv,Purchase Financing ,Personal loans,48.64864864864865
231,consum lend credit financ consum lend credit financ credibl multi-lend marketplac allow borrow receiv competit loan offer vet lender credible??? found principl provid borrow level transpar deserv multi-lend marketplac allow borrow receiv competit loan offer vet lender credibl empow consum take control student loan borrow fill one form receiv compar person offer numer lender choos best serv individu need credibl fierc independ commit deliv fair unbias solut student lend,Others,Personal loans,48.64864864864865
340,energi renew energi energi renew energi open energi provid 0.5m 10m non-recours debt financ solar project open energi provid 0.5m 10m non-recours debt financ solar project standard document fix transact cost streamlin financ process open energi rapid process loan applic allow quick tap potenti solar power compar tradit lender open energy??? solut reduc total transact fee approxim 70 percent,Term loans,Others,48.64864864864865
346,"lend softwar lend softwar quiklo micro-lend platform student enabl electron purchas emi quiklo build proprietari next generat credit risk engin use 1,000+ data point includ deriv data build robust underwrit manag strategi data point deriv multipl non-tradit altern data sourc cater segment credit histori cibil score believ segment equal aspir credit worthi one cibil score core technolog determin credit worthi borrow among young milleni",Purchase Financing ,Others,48.64864864864865
