,Test_document,Expected_result,multinomial_model_5,multinomial_model_5_accuracy
364,financi servic fintech risk manag financi servic fintech risk manag wanglibao focus accumul industri data enterpris inform wanglibao chines peer-to-p lend platform sell person financi product wealth manag product trust product mutual fund research develop team wanglibao 's financi product cover 20 citi across countri focus accumul industri data enterpris inform found 2014 compani receiv fund shenzhen-list hong opto-electron idg capit partner,Others,Others,78.87323943661971
186,analyt big data credit credit card financ internet machin learn analyt big data credit credit card financ internet machin learn selfscor analytics-bas lend compani provid access financi product deserv underserv popul selfscor develop strong market nich around provid access financi product credit card student loan etc deserv underserv popul intern student 1m+ strong grow 31 billion untap annual spend intern student routin grant access us educ system advantag offer howev clear path exist gain access credit market current credit polici handicap leav unabl get credit card student loan car leas without pay exorbit costs/fe want provid financi on-ramp put path toward financi success america given lack credit histori credit score ???thin file file??? evalu student use altern data scienc machin learn method selfscor measur creditworthi use proprietari data scienc framework/algorithm determin students??? abil repay use predict attribut education/major cost educ sourc initi fund futur employ object measur e.g place time graph use framework also determin propens stay/leav countri use attribut complianc framework take consider various feder regulatori constraint concern kyc/cip fair lend cdr ecoa fcra seiz 1m intern student market set foundat futur product market expans thin file popul,Others,Others,78.87323943661971
85,financ financi servic local busi marketplac financ financi servic local busi marketplac dealstruck best place small busi financ growth dealstruck lend marketplac connect profit small- medium-s busi individu institut accredit investor unlik one-size-fits-al approach offer bank high-cost short-term credit offer altern lender dealstruck provid patient growth capit allow busi time plan execut maximum success dealstruck first combin thorough credit screen busi borrow allow investor freedom choos specif invest build custom portfolio meet prefer risk return industri size,Others,Others,78.87323943661971
17,credit financ credit financ contigo financi facilit web-bas platform provid employe financi product short-term loan contigo disrupt subprim lend industri offer innov financi product least access partner employ provid socially-respons short-term low-cost loan offer benefit employe lack strong credit histori credit extend employe robust web-bas platform proprietari underwrit model contigo graduat jumpstart foundri acceler program winner vanderbilt univers 's sohr grant startup,Others,Others,78.87323943661971
147,financi servic peer peer wealth manag financi servic peer peer wealth manag huoqiu financi manag platform huoqiu financi manag platform found januari 2014,Others,Others,78.87323943661971
40,collabor consumpt crowdfund financ collabor consumpt crowdfund financ lendsquar onlin platform allow small busi financ growth borrow money custom communiti lendsquar help peopl invest small busi neighborhood lend money community-focus approach advantag tradit sourc ofcredit 's cheaper busi strengthen communiti bond allow individu invest place understand love,Others,Others,78.87323943661971
188,consum lend credit financi servic consum lend credit financi servic greenski offer fast paperless solut financi servic busi size easi way offer financ everyon anywher easi busi size offer credit custom fast paperless solut,Others,Others,78.87323943661971
305,financi servic fintech small medium busi financi servic fintech small medium busi capit float onlin platform provid work capit financ smes india capit float onlin platform provid work capit financ smes india offer flexibl short-term loan use purchas inventori servic new order optim cash cycl borrow appli onlin minut select desir repay term receiv fund bank account 7 day minim hassl,Others,Others,78.87323943661971
319,fintech fintech onlin person lend platform onlin person lend platform strive provid faster simpler safer borrow experi consum,Others,Others,78.87323943661971
105,bank financi servic bank financi servic kountmoney websit user appli loan varieti reason kountmoney onlin platform connect creditworthi borrow across india institut lender borrow salari employe look unsecur loan lower interest rate quick disburs,Others,Others,78.87323943661971
114,credit financ financi servic credit financ financi servic qredit abl provid small loan dutch sme compani qredit helpt startend en bestaand ondernem bij het succesvol door starten van hun bedrijf dit doen door het aanbieden van ondernemerstool persoonlijk coach ??n het verstrekken van bedrijfskredieten tot ???250.000 on doel om dromen van ondernem mogelijk te maken vertrouwend op de kracht van het ondernemerschap de kracht van een go ide daarbij kijken wij liever naar de toekomst dan naar het verleden,Others,Others,78.87323943661971
191,e-commerc financ insur marketplac e-commerc financ insur marketplac bankbazaar.com neutral onlin marketplac give instant custom rate quot loan insur product bankbazaar.com world 's first neutral onlin marketplac give instant custom rate quot loan insur product instant search compar appli loan credit card insur product site sinc partner india 's lead financi institut insur firm look one place get great deal bankbazaar.com goal make easi everyon get great deal loan insur product bankbazaar.com easili compar total cost loan offer made get access unbias custom rate financi institut want make easi lot option take well-inform decis choos product appli instant best bankbazaar.com 's servic complet free,Others,Others,78.87323943661971
196,financi servic health care servic industri financi servic health care servic industri finris provid financ option treatment servic cover insur direct doctor 's offic finris mission increas access qualiti healthcar suit transpar financi product start patient dental vision audiolog veterinari servic patient deserv better we???r commit put patient empower custom servic forefront healthcar lend everi day patient receiv instant transpar term loan right doctor 's offic onto phone expand reach finris look beyond simpl fico score creat 30 year ago era smartphon internet access finris empow doctor treat without limit afford combin care coverag chang we???r build solut doctor prefer patient,Others,Others,78.87323943661971
199,financ financi servic fintech lend financ financi servic fintech lend lendio platform help small busi owner find lender secur loan lendio oper onlin marketplac enabl small busi owner find lender secur loan fill applic form platform match custom suitabl loan option work network 50 lender enabl user compar choos among rang loan includ sba startup equip commerci real estat also offer loan calcul inform blog educ resourc launch march 2006 lendio base south jordan utah,Others,Others,78.87323943661971
301,consum lend custom servic financ financi servic fintech retail technolog ventur capit consum lend custom servic financ financi servic fintech retail technolog ventur capit vyze offer solut enabl retail offer payment option custom vyze financi technolog leader consum financ solut ncl help merchant launch implement innov lend program provid consum financ option want need ncl???s simpl solut deliv increas sale better consum financ experi give retail manufactur greater control lend option,Others,Others,78.87323943661971
83,financ financi servic impact invest financ financi servic impact invest circleback lend internet-bas credit platform purchas fix incom asset back consum credit product circleback lend internet-bas consum lend platform two-part mission first aim provid prime super-prim consum unit state fast effici way borrow money attract interest rate second offer institut high-net-worth individu investor robust transpar platform invest consum loan internet alreadi becom primari place individu manag person financ circleback lend believ trend continu especi tradit bank lend institut maintain extrem tight credit polici even credit-worthi borrow also believ profession investor continu deploy capit consum credit diversifi portfolio beyond tradit stock bond,Others,Others,78.87323943661971
156,"account collect credit payment saa small medium busi softwar account collect credit payment saa small medium busi softwar fundingg ar platform provid receiv manag solut busi receiv fundingg world-class all-in-on ar manag platform provid solut stage compani 's receiv cycl built peopl oper ran financi depart medium fortun 1,000 compani first-hand experi import effect ar manag time 's largest line item compani 's balanc sheet -- manag proper compani bound struggl seek short-term financ n't solv inher problem 's expens render control custom relationship 3rd parti forc compani viscous debt cycl truth 's better healthier afford way acceler cash flow manag ar right way key current account erp system built manag ar current softwar product clunki archaic pain use result busi resort excel spreadsheet pen paper manag ar fundingg all-in-on ar platform differ 's design provid faster smoother much effect way manag ar give compani solut need one central place softwar automat priorit outstand custom account creat workflow call email payment option yield highest roi -- time save order-to-cash perspect decis platform entir data-driven allow bullet-proof ar process -- essenti climb `` payment prioriti list '' custom fundingg ar platform optim success -- team ar specialist continuosli monitor client 's ar perform provid insight action recommend client also option ar specialist handl entir ar manag process give full visibilti control real time ar manag activ",Others,Others,78.87323943661971
346,"lend softwar lend softwar quiklo micro-lend platform student enabl electron purchas emi quiklo build proprietari next generat credit risk engin use 1,000+ data point includ deriv data build robust underwrit manag strategi data point deriv multipl non-tradit altern data sourc cater segment credit histori cibil score believ segment equal aspir credit worthi one cibil score core technolog determin credit worthi borrow among young milleni",Others,Others,78.87323943661971
73,analyt consum lend financ financi servic fintech innov manag machin learn person financ analyt consum lend financ financi servic fintech innov manag machin learn person financ argon credit onlin person loan startup current grow u.s. plan expand u.k. europ australia base chicago illinoi argon credit decis engine-bas lend platform prime near-prim borrow seek immedi access onlin person loan platform leverag proprietari algorithm data analyt comb vast array prospective-borrow attribut real time approv disapprov loan applic argon credit found decemb 2013,Others,Others,78.87323943661971
246,rupi urban microfin offer loan entir mobil,Others,Others,78.87323943661971
154,crowdfund financ financi servic crowdfund financ financi servic i2ifund onlin marketplac connect borrow look person loan investor look altern invest i2i peer-to-p p2p marketplac connect borrow lender unsecur loan use gamut reason like purchas consum durabl debt consolid i.e repay credit card debt etc medic expens educ expens cash cycl optim etc entir credit process transpar quick easi apart provid end end servic i2i dilig use unconvent data point borrow like educ employ transact salari social network etc sole depend cibil score lend recommend help investor greater understand borrow 's riski lead better credit decis,Others,Others,78.87323943661971
4,e-commerc onlin portal shop e-commerc onlin portal shop affordit.com site enabl custom purchas product week payment basi affordit site allow custom purchas product financ week payment custom purchas product sing debit credit card account payment deduct consecut week payment also deduct,Others,Others,78.87323943661971
58,"fintech small medium busi fintech small medium busi bolstr marketplac emerg consum retail manufactur busi rais fund expans real investor bolstr marketplac emerg consum retail manufactur busi rais fund expans real investor use uniqu revenu share invest structur design help busi rais growth fund investor maintain equiti make month payment proport gross sale volum mean busi never get squeez season sale cycl work exchang fund investor entitl receiv fix percentag busi revenu month paid back predetermin multipl invest exampl let 's say busi rais 100,000 agre share 3 revenu investor earn 1.2x invest back scenario investor would receiv 3 busi revenu paid month paid back 120,000 100,000 x 1.2x bolstr news visit bolstr.com/press latest bolstr news video vault bolstr believ often emerg busi overlook overlook capit overlook guidanc overlook success creat vault impart action advic experi lesson learn real expert built scale consum retail manufactur busi vault first public establish busi owner refus accept status quo strive take oper new level group innov game changer vault provid access wealth valuabl insight growth expert matter visit vault bolstr.com/the-vault",Others,Others,78.87323943661971
288,financ fintech lend financ fintech lend lendup social respons lender 56 american shut mainstream bank due low credit volatil incom lendup??? mission provid anyon path better financi health build technolog credit product educ experi 56 us popul shut mainstream bank poor credit volatil incom technolog built in-hous current offer sever type credit product includ loan credit card emb educ product avail credit build opportun help borrow improv long-term financi health break vicious debt cycl found two step-broth ceo sasha orloff cto jake rosenberg sasha put ???fin??? fintech work citi world bank grameen bank jake put ???tech??? fintech platform cto zynga 29 began work yahoo age 16 employe 80,Others,Others,78.87323943661971
184,financi servic financi servic mumbai-bas non-bank financi compani incr credit incred india use technolog data-sci make lend quick simpl hassle-fre incr offer broad portfolio product cut across afford home loan person loan educ loan sme busi loan incr found bhupind singh former head invest bank asia-pacif deutsch bank inform pleas visit www.incred.com,Others,Others,78.87323943661971
28,credit crowdfund crowdsourc financ financi servic fintech credit crowdfund crowdsourc financ financi servic fintech raisework oper onlin direct lend platform connect small privat busi institut lender raisework oper onlin direct lend platform connect small busi institut lender look lend direct privat busi improv small busi access capit leverag technolog lower cost custom acquisit loan applic process result dramat acceler application-to-fund cycl institut lender raisework open door opportun invest direct credit-worthi privat busi earn stabl attract return,Others,Others,78.87323943661971
65,bank financi servic secur bank financi servic secur lantouzi.com offer secur invest bank platform internet compani financi institut lantouzi.com onlin invest bank platform help small- medium-s enterpris fulfil busi financ need launch 2014 base beij china,Others,Others,78.87323943661971
182,financi servic fintech travel financi servic fintech travel payment plan flight departur airford payment plan airlin ticket airford allow user secur ticket deposit upfront pay remain balanc bi-week recur payment departur date,Others,Others,78.87323943661971
55,rent instal servic platfo,Others,Others,78.87323943661971
255,consum lend credit financ fintech lend person financ consum lend credit financ fintech lend person financ lend club onlin financi communiti bring togeth creditworthi borrow savvi investor lend club onlin financi communiti bring togeth creditworthi borrow savvi investor benefit financi replac high cost complex bank lend faster smarter way borrow invest,Others,Others,78.87323943661971
294,asset manag financi servic lend asset manag financi servic lend iqianbang help make money onlin invest financi platform invest financi user loan user iqianbang help make money onlin invest financi platform invest financi user loan user end provid fair transpar safe effici network loan manag servic,Others,Others,78.87323943661971
121,financ financi servic fintech lend financ financi servic fintech lend credibl emerg fintech platform credibl former known retailcapit credibl emerg fintech platform leverag data scienc technolog manic focus custom experi creat uniqu lend capit platform order serv small medium busi trust commit partner,Others,Others,78.87323943661971
220,bank content syndic financ bank content syndic financ loanstreet marketplac enabl effici syndic loan loan pool loanstreet new marketplac enabl effici syndic size loan loanstreet autom standard syndic origin matur enabl lender investor buy sell manag loan direct websit,Others,Others,78.87323943661971
24,consum financ saa consum financ saa lendpro cloud-bas saa platform enabl consum to? appli retail financ program lendpro llc leverag founder 's year experi big-ticket retail consum financ offer excit new program big-ticket merchant lender consum open-to-buy consum financ applic process cloud-bas software-as-a-servic saa platform enabl consum appli retail financ program offer one lendpro 's mani lender partner anywher use one lendpro 's big-ticket merchant partner,Others,Others,78.87323943661971
238,financ fintech lend financ fintech lend bond street startup focus transform small busi lend technolog data design bond street startup focus transform small busi lend technolog data design small busi owner foundat growth economi yet today??? bank system left behind we???r build better futur access financ simpl transpar fair,Others,Others,78.87323943661971
128,financ financ cumulus fund provid fund help make purchas pay loan credit card bill cumulus fund invest american worker mani peopl countri need access fund mani differ reason recogn mani case tradit bank lender unwil unabl meet individuals??? need loan avail made term extrem favor bank ?? ? high inflex interest payment multipl hidden fee servic charg often requir can???t make payment bank come take person asset pledg collater,Others,Others,78.87323943661971
146,crowdfund financ financi servic crowdfund financ financi servic startwis crowdfund platform make revenu share invest access everyon startwis make revenu share invest deal access everyon startwis revenu share marketplac everyon regardless incom invest expertis becom investor compani care start 100 model simpl invest 100 deal compani pay fix revenu everi 3 month reach maximum payout rang 110 250 depend deal term empow peopl bank invest made simpl,Others,Others,78.87323943661971
129,financ financi servic fintech financ financi servic fintech financi servic product startup,Others,Others,78.87323943661971
320,financ financi servic financ financi servic enova provid reliabl real-tim financi option peopl face immedi cash demand enova provid reliabl real-tim financi option everyday hardwork peopl face immedi cash demand global financi resourc under-serv consum oper portfolio busi offer varieti onlin credit product servic one million custom unit state unit kingdom australia canada,Others,Others,78.87323943661971
52,"financi servic internet marketplac financi servic internet marketplac biz2credit hub connect small busi owner lender servic provid seek solut base onlin profil biz2credit www.biz2credit.com connect small busi owner lender servic provid thus empow effect compet big compani enhanc servic product grow enterpris biz2credit match small busi credit solut base onlin profil complet less five minut safe effici price-transpar environ biz2credit network consist 50,000 user 300 lender credit rate agenc equifax broker includ bizbuysel major small busi servic provid hp biz2credit top financ resourc entrepreneur magazin 2009 compani process 3,000 loan applic month facilit 400 million fund sinc 2007 registr free howev biz2credit also offer vari level subscript servic includ phone support case manag assist borrow entir lend process start initi applic form end day loan close biz2credit recent introduc free bizanalyzer??????? app android http //bit.ly/hlmwbl use inform credit rate agenc dun bradstreet bizanalyz provid free financi check-up small busi owner make loan applic process effici enabl borrow download review credit score tool benchmark risk assess small busi owner lend criteria 300 financi institut risk profil industri peer factor credit rate ultim impact credit decis lender biz2credit suggest best loan option possibl",Others,Others,78.87323943661971
205,financ fintech financ fintech itouzi offer websit enabl individu busi find invest inform financi product itouzi.com ????????? p2p financ servic websit base mortgag guarante itouzi attach invest financ beij network technolog co. ltd. built elit team work financi internet industri mani year internet financi websit itouzi.com provid individu safe transpar conveni high-return invest financ project compani loan project undergon strict offlin audit,Others,Others,78.87323943661971
197,financi servic financi servic creditm fintech focus use vehicl financ india pos onlin credit distribut creditm fintech focus 8bn cagr 25 use motorcycl market india india world largest two wheeler market 40m new use bike sold day go market via network dealer enabl technolog allow dealer assess process loan insur point sale also oper direct consum websit enabl consum consum transact technolog credit engin mean abl process lend fast current lend 50 new credit 50 self employ borrow lend secur asset addit tech enabl optim collect success built full loan manag system allow lend partner quick effici integr grow team 30 peopl base mumbai india,Auto Loans ,Others,78.87323943661971
324,financ financi servic person financ financ financi servic person financ guarante rate provid mortgag lend servic home loan home mortgag refinanc servic,Mortgages,Others,78.87323943661971
338,financ financi servic residenti financ financi servic residenti inc 500 magazin recogn financi servic firm special residenti mortgag refin purchas strive provid best custom experi search home loan whether still process shop alreadi start loan process us work hard earn busi believ busi earn loan close complet satisfi network capit recent name one best place work orang counti fourth annual program creat orang counti busi journal best compani group actual rank publish orang counti busi journal??? special report best place work octob 29 2012 issu orang counti busi journal* proud say employe work hard like support technolog partner oracl redhat microsoft cisco abl provid best class home loan deliveri platform servic client system match best home loan situat alway think way make thing easi even close sign close document electron anywher countri airport live room it??? simpl although invest technolog understand client peopl network capit home loan specialist alway avail answer question home loan specialist among best industri averag eight year mortgag bank experi overal 98 custom satisfact rate dedic home loan specialist deliv promis high qualiti servic pick phone give us call let us prove made best choic lender,Mortgages,Others,78.87323943661971
131,alumni crowdfund energi fintech solar alumni crowdfund energi fintech solar wunderapp applic load tablet devic provid high visibl hotel civersifi fund solar project found 2014 wunder make simpl accredit investor build solar portfolio reap return previous access largest institut investor corpor wunder sourc solar project grow nation network instal partner use proprietari softwar perform rigor dilig project wunder bring best solar invest opportun institut individu accredit investor locat boulder colorado wunder first solar compani back prestigi techstar incub program learn www.wundercapital.com,Mortgages,Others,78.87323943661971
104,financ real estat financ real estat lenda onlin platform enabl individu refin home loan onlin lenda former gorefi onlin platform enabl individu refin home loan onlin user get real time quot submit applic verifi upload document close loan lenda found jason van den brand elijah murray 2011,Mortgages,Others,78.87323943661971
190,financi servic financi servic finlock consumer-en ???nancial locker reduc cost risk lender via action ???nancial inform finlock financi servic technolog innov found team season veteran lead execut across financi servic technolog industri time consum financi servic industri face heighten regulatori scrutini innov solut need ever finlock offer solut capabl improv loan process origin servic even beyond,Loan management platform,Others,78.87323943661971
253,big data financi servic fintech big data financi servic fintech wecash china-bas big data credit assess platform provid solut technolog compani wecash china-bas big data credit assess platform provid solut technolog compani use machine-learn algorithm provid credit assess less 15 minut mine public mobil data rough 600 million mobil internet user wecash abl quick provid extens credit assess build predict model customers??? credit risk,Credit rating platforms,Others,78.87323943661971
160,consum credit financ consum credit financ revolutioncredit engag platform help lender consum credit decis process revolutioncredit uniqu platform allow consum watch short entertain financi literaci video demonstr improv financi capabl like traffic school credit.?? allow financi institut identifi creditworthi custom extend access wider rang financi servic better price,Credit rating platforms,Others,78.87323943661971
139,consum lend fintech inform technolog consum lend fintech inform technolog bristlecon hold engin next generat financi technolog bristlecon develop technolog help busi evalu consum creditworthi autom approv algorithm look hundr differ custom data point leverag power machin learn issu immedi credit decis result truli person credit profil power tool help merchant grow busi,Credit rating platforms,Others,78.87323943661971
100,credit financ financi servic credit financ financi servic altern credit bureau base atlanta factortrust altern credit bureau help lender manag credit lifecycl underbank consum use uniqu altern credit inform avail big three bureaus enabl offer non-prim consum credit deserv leverag company??? credit inform lender accur predict futur borrow behavior credit perform risk score grow segment factortrust??? team predict analyt specialist statistician financi industri expert deliv uniqu data valuabl insight lender throughout u.s. u.k. near ten year,Credit rating platforms,Others,78.87323943661971
171,consum applic educ consum applic educ gyandhan educ loan marketplac gyandhan we???r mission ensur financi obstacl never stand way someone??? educ dream combin data scienc financi innov provid afford educ loan option indian student pursu higher studi,Education Loans ,Others,78.87323943661971
256,credit financ financi servic fintech credit financ financi servic fintech colleg ave student loan product made firstrust bank member fdic colleg ave student loan offer privat student loan undergradu student graduat student parent student enter colleg special student loan abl provid custom attent deserv deliv loan person individu compani also facilit competit rate repay option customer-friend experi applic repay colleg ave student loan also offer borrow choic defer interest flat payment full princip interest payment,Education Loans ,Others,78.87323943661971
142,big data edtech fintech impact invest big data edtech fintech impact invest educ financ marketplac platform high-achiev low-incom student underbank underfund sixup onlin student financ support platform invest high-achiev low-incom student pursuit higher educ career invest student suit wrap-around fund servic design upgrad student school better outcom support graduat job creation compani partner charter school colleg success organ identifi recommend high-potenti student expand option help student upgrad colleg outcom graduat rate social capit job placement also offer annual fund option loan grant student throughout colleg lifecycl reevalu student year base perform compani work close wide rang organ trio upward bound kipp cristo rey genesi work investor compani rethinkeduc acceler ventur wti learncapit sixup u.s.-bas compani found 2015 sunwoo hwang,Education Loans ,Others,78.87323943661971
279,"financ higher educ financ higher educ mpower lend high-promis intern student top us univers mpower lend highly-employ domest intern student top us campus left tradit bank option loan either 3 10-year fix rate rang 2,000 25,000 mpower disburs payment direct univers behalf student pay tuition university-sponsor servic like hous meal plan health insur student start pay back loan within 6 month graduat loan come free person financ educ cours credit-build job placement servic student",Education Loans ,Others,78.87323943661971
136,app financi servic app financi servic branch new way access credit smartphon emerg market branch elimin challeng get loan use data phone creat credit score encrypt data choos share us protect privaci share inform third parti,Micro Finance ,Others,78.87323943661971
