,Test_document,Expected_result,knn_model_1,knn_model_1_accuracy
296,consum lend financi servic fintech consum lend financi servic fintech bread partner retail offer pay-over-tim solut make financ easier transpar bread partner retail offer pay-over-tim solut make financ easier transpar use technolog advanc consumer-friend credit improv access transpar ease-of-us cost product help merchant partner grow sale make product access consum bread found 2014 base new york ny,Purchase Financing ,Purchase Financing ,54.054054054054056
108,"financ financi servic fintech financ financi servic fintech nation fund financi technolog solut busi nationwid provid capit financ merchant servic found 1999 nation fund one countri 's lead financi technolog compani small medium-s busi provid work capit loan equip financ merchant cash advanc credit card process nation fund provid 1 billion capit 20,000 busi nationwid compani believ american small busi owner strive provid fast turnaround flexibl solut great servic custom client divers rang industri includ automot construct excav manufactur retail packag print restaur telecommun truck wast manag among other compani recogn inc. 500 5000 list past three year well one san diego busi journal??? fastest grow compani past three year",Working Capital ,Lead generation platform,54.054054054054056
237,credit financi servic machin learn credit financi servic machin learn float mobile-first credit experi offer small dollar credit line built bank altern data float mobile-first financi servic help young consum access manag proactiv build credit offer thin-fil consum instant access afford line credit direct smartphon fico requir,Personal loans,Others,54.054054054054056
127,financi servic financi servic cashbus microfin compani cashbus microfin compani establish 2014 headquart shanghai offer small short-term micro instal loan underbank china,Personal loans,Personal loans,54.054054054054056
330,softwar softwar lender process servic provid integr technolog outsourc servic mortgag lend industri u.s. lender process servic inc. provid integr technolog outsourc servic mortgag lend industri unit state oper two segment technolog data analyt loan transact servic technolog data analyt segment offer softwar system inform solut facilit autom various busi process across life cycl mortgag applic servic technolog includ mortgag servic platform loan setup ongo process custom servic account report feder regulatori report desktop web-bas workflow inform system various softwar applic servic facilit origin mortgag loan segment also provid data analyt servic includ enhanc properti data inform altern valuat servic altern valuat servic loan transact servic segment offer custom outsourc busi process inform solut provid various settlement servic central titl agenc close servic financi institut client properti apprais servic lender real estat tax inform feder flood zone certif monitor servic outsourc tax escrow servic segment also offer default manag servic includ foreclosur servic properti inspect preserv servic well asset manag default titl settlement servic lender process servic inc. provid servic primarili bank well various financi institut mortgag lender mortgag loan servic provid real estat profession compani headquart jacksonvill florida,Others,Others,54.054054054054056
240,educ financ financi servic fintech person financ wealth manag educ financ financi servic fintech person financ wealth manag sofi modern financ compani take unpreced approach lend wealth manag social financ sofi financ compani offer rang lend wealth manag servic compani primarili cater early-stag profession offer variabl fix rate parent person mba loan mortgag refinanc base san francisco california compani found april 2011,Others,Working Capital ,54.054054054054056
54,consum e-commerc search engin consum e-commerc search engin taodangpu e-commerc websit focus abandon pawn item pawnshop taodangpu ????? ? ? ? ? e-commerc websit focus abandon pawn item pawnshop help pawnshop display item make conveni consum understand search purchas item taodangpu subordin shanghai jade diamond e-commerc,0,Lead generation platform,54.054054054054056
124,fintech person financ fintech person financ offer student loan employ benefit student loan genius help compani reach next level recruit retent student loan genius work improv financi outlook employe student loan empow compani help employe reduc student loan debt company??? fix pay match approach simplifi complex problem associ student loan debt reconnect employ employe help busi grow employe retent recruit offer person advic help employe design custom plan meet goal handl payment payrol implement strategi pay loan provid match contribut toward employees??? student loan student loan genius establish 2013,Others,Others,54.054054054054056
242,financ fintech small medium busi financ fintech small medium busi bluevin allow small busi get paid immedi outstand invoic bluevin allow small busi get paid immedi outstand invoic bluevin compani free cash pay expens grow busi compani back lead ventur capit firm base redwood citi ca,Working Capital ,Working Capital ,54.054054054054056
205,financ fintech financ fintech itouzi offer websit enabl individu busi find invest inform financi product itouzi.com ????????? p2p financ servic websit base mortgag guarante itouzi attach invest financ beij network technolog co. ltd. built elit team work financi internet industri mani year internet financi websit itouzi.com provid individu safe transpar conveni high-return invest financ project compani loan project undergon strict offlin audit,Working Capital ,Term loans,54.054054054054056
342,ovamba platform util peer-to-p lend model allow retail institut lender lend borrow loan ovamba platform use social ???peer-to-peer??? lend model allow retail institut lender lend borrow complet transpar ovamba platform provid liquid risk manag regul local financi firm reduc cost complex usual seen tradit bank system pass save onto ovamba??? member borrow,Term loans,Personal loans,54.054054054054056
223,clean energi energi energi effici clean energi energi energi effici provid turnkey properti assess clean energi pace program citi counti commerci ygrene energi fund nation??? lead multi-st provid residenti commerci properti assess clean energi financ award-win privat fund ygrenework program provid immedi access financ upfront cost energi effici renew water conserv certain area hurrican protect electr vehicl charg station seismic upgrad ygrene commit make easi famili invest futur healthier environ next five year ygrenework project creat ten thousand local job invest hundr million local economi,Others,Others,54.054054054054056
46,financi servic fintech financi servic fintech first data-driven asset base lender offer financ solut small mid-siz manufactur supplier distributor credit junction first data-driven asset base lend platform transform way small mid-siz busi access work capit growth suppli chain financ solut compani combin technolog data intellig tradit asset-bas credit metric offer 5 million capit avail credit junction target growth-ori supplier distributor manufactur typic revenu 2m 25m financ compani provid help small busi access capit need also stimul job creation bolster communiti develop local town citi region across us canada,Working Capital ,Working Capital ,54.054054054054056
156,"account collect credit payment saa small medium busi softwar account collect credit payment saa small medium busi softwar fundingg ar platform provid receiv manag solut busi receiv fundingg world-class all-in-on ar manag platform provid solut stage compani 's receiv cycl built peopl oper ran financi depart medium fortun 1,000 compani first-hand experi import effect ar manag time 's largest line item compani 's balanc sheet -- manag proper compani bound struggl seek short-term financ n't solv inher problem 's expens render control custom relationship 3rd parti forc compani viscous debt cycl truth 's better healthier afford way acceler cash flow manag ar right way key current account erp system built manag ar current softwar product clunki archaic pain use result busi resort excel spreadsheet pen paper manag ar fundingg all-in-on ar platform differ 's design provid faster smoother much effect way manag ar give compani solut need one central place softwar automat priorit outstand custom account creat workflow call email payment option yield highest roi -- time save order-to-cash perspect decis platform entir data-driven allow bullet-proof ar process -- essenti climb `` payment prioriti list '' custom fundingg ar platform optim success -- team ar specialist continuosli monitor client 's ar perform provid insight action recommend client also option ar specialist handl entir ar manag process give full visibilti control real time ar manag activ",Working Capital ,Term loans,54.054054054054056
66,bank financi servic wealth manag bank financi servic wealth manag onlin access curat invest opportun growth-stag compani i-bank direct oper onlin equiti debt fund platform www.ibankers.com allow individu investor institut access proprietari invest opportun curat select privat public emerging-growth compani,Term loans,Working Capital ,54.054054054054056
197,financi servic financi servic creditm fintech focus use vehicl financ india pos onlin credit distribut creditm fintech focus 8bn cagr 25 use motorcycl market india india world largest two wheeler market 40m new use bike sold day go market via network dealer enabl technolog allow dealer assess process loan insur point sale also oper direct consum websit enabl consum consum transact technolog credit engin mean abl process lend fast current lend 50 new credit 50 self employ borrow lend secur asset addit tech enabl optim collect success built full loan manag system allow lend partner quick effici integr grow team 30 peopl base mumbai india,Others,Others,54.054054054054056
102,consum lend credit card financ financi servic fintech lend consum lend credit card financ financi servic fintech lend onlin lender use altern data metric lend creditworthi intern citizen modernlend provid credit card intern student worker u.s. understand educ employ financi background determin creditworthi without requir ssn fico credit score launch first credit card tailor intern citizen summer 2016 found wharton busi school bring 10+ year experi goldman sach well fargo seed stage fund portfolio compani entrepreneur roundtabl acceler bbva bank??? global fintech competit 650 startup learn www.modernlend.com,Personal loans,Personal loans,54.054054054054056
275,credit financi servic fintech lend credit financi servic fintech lend credi fintech platform connect borrow seek capit lender seek market beat return credi fintech platform connect borrow seek capit lender seek market-b return,Personal loans,Lead generation platform,54.054054054054056
70,e-commerc marketplac real estat e-commerc marketplac real estat assetavenu onlin lender real estat invest properti assetavenu los angeles-bas onlin lender use technolog improv way peopl borrow money real estat invest properti innov onlin platform proprietari data model enabl us deliv new benchmark speed transpar flexibl tradit bank ca n't compet fund loan institut capit matter day assetavenu back world 's lead vc firm includ dcm ventur matrix partner neteas capit name one top 10 lend start-up watch 2014 featur numer public includ wall street journal entrepreneur inc forb,Term loans,Term loans,54.054054054054056
329,fintech fintech kountable??? mobil financ platform facilit global trade leverag busi social connect kountable??? mobil financ platform facilit global trade leverag busi social connect use app identifi empow qualiti entrepreneur small medium enterpris smes valid qualifi purchas order synchron overse logist provid trade financ mobil app disrupt complex global trade barrier bring account oversight entrepreneur servic govern univers hospit hotel manufactur ngos larg enterpris kountabl entrepreneur deliv fortun 1000 product develop nation emerg economi supplier histor burden logist financi local system constraint well gap global financi infrastructur kountable??? app creat kscore??? base user 's social media busi digit footprint kscore??? addit kyc protocol repres verifi busi transact inform custom communic pattern geograph locat deal valid kountable??? use data provid trade financ entrepreneur effect turn social capit financi capit,Working Capital ,Working Capital ,54.054054054054056
149,automot financ peer peer automot financ peer peer ssinoconnect peer-to-p car financ platform connect potenti car buyer indonesia retail investor ssinoconnect oper peer-to-p car financ platform offer potenti car buyer smaller payment lower financ rate compani analyz credit risk recoveri provid credit model collater track fraud manag servic offer high recoveri invest potenti retail investor low payment custom look buy car ssinoconnect found darrel lee han yue lai heng koh henri lim ajinkya sadavart 2016 compani base singapor,Personal loans,Term loans,54.054054054054056
355,financi servic lend financi servic lend mission snap advanc empow busi owner capit resourc guidanc need succeed snap advanc provid quick access work capit plus tool expert advic help go main street main attraction?? ? snap 90 small busi turn loan merchant becom strand without capit need grow busi unwil accept lack fund new status quo turn snap advanc partner snap advanc access work capit restor merchant cash advanc program program simpl pay advanc portion futur credit debit card transact custom pay advanc paid back small fix percentag daili transact,Working Capital ,Working Capital ,54.054054054054056
1,credit financ internet marketplac credit financ internet marketplac apnaloan onlin marketplac provid home loan person loan credit card custom india apnaloan onlin marketplac home loan person loan credit card india idea apnaloan bank compet loan turn mean get better rate compani say apnaloan `` largest onlin marketplac loan credit card '' http //www.dialabank.com/emi-calculator.cfm,Lead generation platform,Lead generation platform,54.054054054054056
12,financ financ prome healthcar financ altern invest compani special medic practic healthcar busi prome healthcar financ former promac found 2007 headquart hauppaug ny prome healthcar financ first financ compani fund type electron payment proceed ach eft credit card receipt e-check process recur debit arc back offic convers,Term loans,Personal loans,54.054054054054056
58,"fintech small medium busi fintech small medium busi bolstr marketplac emerg consum retail manufactur busi rais fund expans real investor bolstr marketplac emerg consum retail manufactur busi rais fund expans real investor use uniqu revenu share invest structur design help busi rais growth fund investor maintain equiti make month payment proport gross sale volum mean busi never get squeez season sale cycl work exchang fund investor entitl receiv fix percentag busi revenu month paid back predetermin multipl invest exampl let 's say busi rais 100,000 agre share 3 revenu investor earn 1.2x invest back scenario investor would receiv 3 busi revenu paid month paid back 120,000 100,000 x 1.2x bolstr news visit bolstr.com/press latest bolstr news video vault bolstr believ often emerg busi overlook overlook capit overlook guidanc overlook success creat vault impart action advic experi lesson learn real expert built scale consum retail manufactur busi vault first public establish busi owner refus accept status quo strive take oper new level group innov game changer vault provid access wealth valuabl insight growth expert matter visit vault bolstr.com/the-vault",Working Capital ,Term loans,54.054054054054056
284,financ financi servic fintech financ financi servic fintech west creek financi found help consum obtain financ purchas good west creek financi found help consum obtain financ purchas good servic want time help merchant servic supplier increas sale provid financ today??? tough econom time mani credit-worthi consum find increas hard get approv financ tradit bank financ compani tighten credit requir west creek??? founder deep lend expertis previous made signific credit risk improv largest us financi institut passion ensur custom store enabl get merchandis want,Purchase Financing ,Purchase Financing ,54.054054054054056
151,crowdfund fintech real estat real estat invest residenti crowdfund fintech real estat real estat invest residenti access real estat invest fund flip u.s.-bas technolog platform facilit financ residenti redevelop project provid basic screen due dilig redevelop project made avail platform accredit investor fund flip??? invest product borrow depend note allow platform pool investors??? capit togeth keep transact straightforward redevelop investor found 2014 fund flip use invest develop technolog expand platform help real estat develop provid new hous modern distress home,Term loans,Term loans,54.054054054054056
313,financi servic inform technolog payment financi servic inform technolog payment carecap cloud-bas payment manag system enabl busi provid custom easi custom autom payment plan grow number consum lack abil pay in-ful need good servic point purchas carecap cloud-bas payment manag system enabl busi provid custom easi custom autom way pay time -- e-invo -- subscript -- payment plan,Others,Purchase Financing ,54.054054054054056
339,nation??? lead financi servic firm connect merchant divers experienc privat busi lender,Term loans,Term loans,54.054054054054056
18,crowdfund fintech crowdfund fintech communiti sourc capit build innov financi system communiti start communiti sourc capit year research call sustain financ focus singl question financi system design strengthen communiti compani grown idea robust communiti lend system ve expand outsid pacif northwest attract investor want help busi grow recruit talent team member divers background they???r energet passion group do-it-al person background small busi manag socially-respons invest web technolog grassroot market fundrais week basi you???ll find us engag direct small busi owner hang innov bank partner scout new communiti might one day lucki enough work,Term loans,Term loans,54.054054054054056
