,domain_name,Test_document,Expected_result,multinomial_model_0,multinomial_model_0_accuracy
241,renovateamerica.com,energi effici financi servic fintech water energi effici financi servic fintech water renov america lead way make home communiti energi water effici renov america provid financ solut home communiti area energi water unit state aim lead way make home communiti energi water effici compani offer hero program financ solut made possibl properti assess clean energi legisl partner citi counti implement low-risk scalabl program deliv multipl benefit includ energi save lower util bill reduc emiss new job local econom stimulus in-hous develop team creat custom tool support user product properti owner contractor municip leader,Mortgages,Others,72.6027397260274
13,yattos.com,financ financ yatto social fund platform enabl user organ social fund circl use facebook account yatto new social fund platform base trust reput social inner circl yatto let organ social fund circl a.k.a yatto use facebook account invit trust friend famili peer dear one everi particip yatto receiv social fund group differ date make his/her dream come true fulfil person caus famili urgenc educ cost healthcar travel comput kid endeavor worldwid caus etc,Others,Others,72.6027397260274
301,autofi.com,automot financi servic point sale automot financi servic point sale autofi point sale solut financ vehicl onlin autofi onlin point sale financ solut allow consum purchas financ vehicl entir onlin seamless user experi autom applic approv process,Auto Loans ,Others,72.6027397260274
362,bfscapital.com,ynera financi servic financi servic compani provid busi loan financ etc,Others,Others,72.6027397260274
207,zestmoney.in,big data consum lend fintech big data consum lend fintech zest india 's first complet autom consum digit lend platform zestmoney fastest way kind peopl pay use digit emi without need credit card credit score peopl eager upgrad lifestyl work fast grow e-commerc busi help peopl upgrad today pay tomorrow use mobil tech digit bank ai we???v made zestmoney access million indian consum found 2015 digit financ technolog profession priya sharma lizzi chapman ashish anantharaman compani back lead global digit financi servic investor like payu ribbit capit omidiyar network among visit http //zestmoney.in/ learn product servic,Others,Others,72.6027397260274
143,startwise.com,crowdfund financ financi servic crowdfund financ financi servic startwis crowdfund platform make revenu share invest access everyon startwis make revenu share invest deal access everyon startwis revenu share marketplac everyon regardless incom invest expertis becom investor compani care start 100 model simpl invest 100 deal compani pay fix revenu everi 3 month reach maximum payout rang 110 250 depend deal term empow peopl bank invest made simpl,Others,Others,72.6027397260274
102,lenda.com,financ real estat financ real estat lenda onlin platform enabl individu refin home loan onlin lenda former gorefi onlin platform enabl individu refin home loan onlin user get real time quot submit applic verifi upload document close loan lenda found jason van den brand elijah murray 2011,Mortgages,Others,72.6027397260274
194,kredx.com,fintech internet marketplac peer peer fintech internet marketplac peer peer kredx india 's first onlin invoic discount platform kredx indian invoic discount platform provid short-term invest opportun small- medium-s enterpris india onlin platform develop proprietari credit risk assess model borrow technolog platform financi provid complet trade servic sourc curat invoic conduct due dilig use proprietari credit underwrit algorithm launch manish kumar anurag jain puneet agarw 2015 kredx partner bank account firm law firm ensur aspect servic compliant regul ensur consum protect time,Others,Others,72.6027397260274
120,slicepay.in,fintech fintech slicepay secur payment platform let colleg student shop onlin offlin store without pay everyth upfront buddi indian fintech startup offer digit credit vault student bangalor abl buy borrow credit pay back time use concept credit card student abl choos checkout pay back later end month also allow user buy product easi fix month instal,Others,Others,72.6027397260274
60,visiolending.com,financ lend marketplac real estat real estat invest financ lend marketplac real estat real estat invest nation mortgag lender focus need experienc local expert residenti investor simpli put thrive real estat togeth parent compani econohom we???v bought sold financ 240 million home nationwid unlik lender know like skin game understand uniqu need residenti investor draw year experi distress properti field craft loan product four word mind fast simpl flexibl depend know real estat invest take certain amount initi spirit risk-tak it??? everyon we???r passion help peopl like achiev short-term long-term invest goal it??? reason start vfs four year ago oper 36 state continu grow success success,Mortgages,Others,72.6027397260274
210,rupaiyaexchange.com,financi servic financi servic rupaiya exchang peer-to-p lend platform rupaiya exchang lead peer peer p2p lend marketplac facilit lend connect creditworthi borrow lender across india,Others,Others,72.6027397260274
96,skills.fund,consum lend educ financ consum lend educ financ skill fund student financ qualiti assur platform outcomes-bas skill train program goal simpl want build best financ tool best bootcamp student put togeth team leader student lend higher educ consum protect see great potenti bootcamp bring learn communiti student benefit great approach school,Education Loans ,Others,72.6027397260274
240,redcarpetup.com,consum lend credit fintech mobil payment consum lend credit fintech mobil payment data driven onlin lend product purchas financ instal machin learn base credit score redcarpetup lend custom india bank see india credit financ compani abl servic less 10 custom base data widespread credit bureaus profil score custom redcarpet access much data includ data mobil phone use data servic custom never access credit today custom segment young future-prim student colleg use redcarpetup find credit fund onlin purchas ecommerc travel etc tomorrow hope unlock credit india,Others,Others,72.6027397260274
332,mortgagebot.com,consum point sale softwar consum point sale softwar mortgagebot h provid financi institut softwar facilit mortgag applic process mortgagebot llc industry-lead inc. 500 compani provid uniqu award-win mortgagebot powersite?? regist famili integr point-of-sal ipo solut take mortgag applic everi mortgag channel consumer-direct via internet branch call center profession loan offic mortgagebot blend extens mortgag experi leading-edg ?????? ? software-as-a-service??????? saa technolog creat scaleabl afford web site 900 mortgag lender nationwid,Loan management platform,Others,72.6027397260274
8,lendinero.com,financ fintech financ fintech lendinero compani provid short term alternative-fund small medium size exist busi lendinero ventur capit firm provid short-term fund solut smes ancillari servic assist client view manag account cloud addit firm offer rang financi solut smes includ lendireno loan merchant cash advanc loan sba loan addit firm also carri advisori servic assist client obtain financ lendinero found 2011 gil zapata base florida,Others,Others,72.6027397260274
357,vittana.org,chariti chariti graduat generat beyond poverti graduat generat beyond poverti,Education Loans ,Others,72.6027397260274
128,wundercapital.com,alumni crowdfund energi fintech solar alumni crowdfund energi fintech solar wunderapp applic load tablet devic provid high visibl hotel civersifi fund solar project found 2014 wunder make simpl accredit investor build solar portfolio reap return previous access largest institut investor corpor wunder sourc solar project grow nation network instal partner use proprietari softwar perform rigor dilig project wunder bring best solar invest opportun institut individu accredit investor locat boulder colorado wunder first solar compani back prestigi techstar incub program learn www.wundercapital.com,Mortgages,Others,72.6027397260274
189,medmonk.com,health care health care help pharmacist obtain fund patient afford out-of-pocket pharmaceut expens medmonk base premis 's everyon 's best interest medic use regardless price patient get care medic need insur protect larger claim pharmaceut compani pharmaci get maximum use medic co-found somaira punjwani hiv specialti pharmacist invent process altern turn away patient struggl co-pay manual three year overwhelm posit feedback grate patient could afford medic,Others,Others,72.6027397260274
30,renrendai.com,"credit financ financi servic credit financ financi servic renrendai beijing-bas compani provid p2p financi servic loan debt invest other renrendai beijing-bas compani provid p2p platform financi servic loan debt invest other target white-collar employe small busi owner custom charg borrow manag fee 0.3 borrow money servic fee 5 high-risk borrow return renrendai.com loan 10 18 higher 3.25 offer one year turn deposit bank compani also control default risk measur borrow incom occup asset famili connect renrendai found may 2010 current servic network cover 2,000 region transact capit third quarter 2013 report us 81.2 million",Others,Others,72.6027397260274
180,incred.com,financi servic financi servic mumbai-bas non-bank financi compani incr credit incred india use technolog data-sci make lend quick simpl hassle-fre incr offer broad portfolio product cut across afford home loan person loan educ loan sme busi loan incr found bhupind singh former head invest bank asia-pacif deutsch bank inform pleas visit www.incred.com,0,Others,72.6027397260274
44,openbookben.com,financ publish ventur capit financ publish ventur capit open book ben altern tradit busi credit bureau open book ben altern tradit busi credit bureau build on-lin communiti small medium-s busi `` '' smbs '' '' collabor share creditworthi busi intellig system beta sever financi institut compani use feedback ben democrat access creditworthi type import busi data smbs struggl near everi aspect busi credit exist credit bureaus often fail score smbs accur small firm even show databas sinc afford solut busi credit data smbs suffer huge write off 64 billion last year ben solut problem discuss platform attract altern credit bureaus ben also offer power market lead gen tool also offer greatly-need smb suppli chain tool `` '' vendor worth '' '' score help smbs assess qualiti b2b vendor,Credit rating platforms,Others,72.6027397260274
283,lendup.com,financ fintech lend financ fintech lend lendup social respons lender 56 american shut mainstream bank due low credit volatil incom lendup??? mission provid anyon path better financi health build technolog credit product educ experi 56 us popul shut mainstream bank poor credit volatil incom technolog built in-hous current offer sever type credit product includ loan credit card emb educ product avail credit build opportun help borrow improv long-term financi health break vicious debt cycl found two step-broth ceo sasha orloff cto jake rosenberg sasha put ???fin??? fintech work citi world bank grameen bank jake put ???tech??? fintech platform cto zynga 29 began work yahoo age 16 employe 80,Others,Others,72.6027397260274
97,expansionadvance.com,financi servic fintech small medium busi financi servic fintech small medium busi ecg provid loan small busi u.s. histor underserv tradit financi institut expans capit group llc ???ecg??? provid loan small busi u.s. histor underserv tradit financi institut may experienc challeng obtain afford time financ compani develop technolog platform use predict model data aggreg electron payment technolog enabl servic target market tradit lender general focus small busi owners??? person credit histori ecg focus small busi owners??? person credit histori also perform small busi use broad array tradit nontradit data sourc compani develop proprietari end-to-end lend platform includ onlin base origin platform proprietari credit score model autom collect platform collect ach payment merchant,Others,Others,72.6027397260274
106,nationalfunding.com,"financ financi servic fintech financ financi servic fintech nation fund financi technolog solut busi nationwid provid capit financ merchant servic found 1999 nation fund one countri 's lead financi technolog compani small medium-s busi provid work capit loan equip financ merchant cash advanc credit card process nation fund provid 1 billion capit 20,000 busi nationwid compani believ american small busi owner strive provid fast turnaround flexibl solut great servic custom client divers rang industri includ automot construct excav manufactur retail packag print restaur telecommun truck wast manag among other compani recogn inc. 500 5000 list past three year well one san diego busi journal??? fastest grow compani past three year",Others,Others,72.6027397260274
172,wishfin.com,wishfin enabl wish invest credit smart financi manag,Others,Others,72.6027397260274
169,zestfinance.com,analyt big data fintech machin learn analyt big data fintech machin learn zestfinance??? credit-decis platform help lender predict credit risk increas revenu reduc risk ensur complianc zestfin found world??? best data scientist mission use machin learn algorithm revolution credit decis made provid fair transpar credit everyon zest autom machin learn zaml??? platform zest 's uniqu credit-decis platform enabl lender analyz vast amount non-tradit credit data increas approv rate reduc risk credit decis particular thin-fil no-fil borrow like millenni platform also provid abil explain data model result measur busi impact compli regulatori requir,Credit rating platforms,Others,72.6027397260274
184,greenskycredit.com,consum lend credit financi servic consum lend credit financi servic greenski offer fast paperless solut financi servic busi size easi way offer financ everyon anywher easi busi size offer credit custom fast paperless solut,Others,Others,72.6027397260274
23,instorefinance.com,financ saa softwar financ saa softwar instorefinance.com? offer softwar program allow retail store increas sale financ custom via onlin payment portal instor financ financ platform allow merchant financ custom purchas merchant use program longer lose big ticket sale custom n't money product ve care pick often happen custom n't qualifi tradit financ manag paperwork instal store cash check send month merchant work instor financ generat extra sale loyal custom sinc get tell `` re approv '',Others,Others,72.6027397260274
45,thecreditjunction.com,financi servic fintech financi servic fintech first data-driven asset base lender offer financ solut small mid-siz manufactur supplier distributor credit junction first data-driven asset base lend platform transform way small mid-siz busi access work capit growth suppli chain financ solut compani combin technolog data intellig tradit asset-bas credit metric offer 5 million capit avail credit junction target growth-ori supplier distributor manufactur typic revenu 2m 25m financ compani provid help small busi access capit need also stimul job creation bolster communiti develop local town citi region across us canada,Others,Others,72.6027397260274
342,rangde.org,financ financi servic non profit financ financi servic non profit rang de invest communiti allow peopl invest project choos rang de bangalor base non-profit oper onlin platform enabl lend rs.100 rural entrepreneur choic rang de essenti kiva india mission make poverti histori india compani overview rang de social initi began mission make microcredit afford peopl onlin portal www.rangde.org enabl individu call social investor lend small sum money entrepreneur low incom household,Micro Finance ,Others,72.6027397260274
262,fundingwonder.com,auction financi servic franchis small medium busi auction financi servic franchis small medium busi fund wonder busi loan exchang bring togeth investor franchis seek loan sec regist portal fund wonder busi loan exchang offer opportun invest loan franchis busi franchis industri grow faster economi whole collect account 890 billion econom output fund wonder empow investor busi achiev financi goal bring togeth trust sec regist portal interact transact accredit non-accredit investor invest debt secur busi proven franchis model certifi fund wonder return princip interest month payment franchis busi owner turn gain access vital altern sourc capit,Others,Others,72.6027397260274
191,affirm.com,consum lend financi servic fintech payment consum lend financi servic fintech payment affirm financi technolog servic compani offer instal loan consum point sale base san francisco california affirm financi servic compani offer instal loan consum point sale aim improv bank industri account access consum found 2012 affirm let shopper pay purchas across multipl month transpar fairly-pr fee built everi payment increas convers basket size e-tail less cost credit card,Others,Others,72.6027397260274
101,lendedu.com,fintech real time fintech real time lendedu help consum compar person financ product lendedu.com onlin marketplac person financ product lendedu.com launch novemb 2014 marketplac student loan refinanc sinc compani expand product includ student loan person loan bank product insur product invest product auto loan credit card lendedu.com free servic consum,Others,Others,72.6027397260274
255,patchhomes.com,unlock home equiti wealth consum without interest month payment,Others,Others,72.6027397260274
249,wecash.net,big data financi servic fintech big data financi servic fintech wecash china-bas big data credit assess platform provid solut technolog compani wecash china-bas big data credit assess platform provid solut technolog compani use machine-learn algorithm provid credit assess less 15 minut mine public mobil data rough 600 million mobil internet user wecash abl quick provid extens credit assess build predict model customers??? credit risk,Credit rating platforms,Others,72.6027397260274
354,swiftmoney.com,financ financ compani special gimmick hidden cost short term loan swift money?? provid quick conveni effeci short term loan ??1000 appli payday loan swift money?? today receiv instant decis averag accept rate 97.5 loan also bad credit friend carri credit check,Others,Others,72.6027397260274
84,investnextdoor.com,crowdfund small medium busi crowdfund small medium busi mission lead communiti capit transform mission lead communiti capit transform investnextdoor creat first community-engag capit marketplac marketplac creat new sourc reason price capit small busi better return main street investor longev community-bas bank credit union focus communiti first amplifi econom effect consum invest small busi keep benefit borrow lifecycl within given communiti educ access transpar fair core valu start investnextdoor believ us borrow invest model broken ve hit reset button start fresh go back basic ve made better ve made social fun impact re brand new kind financi servic compani ve alreadi made thing better,Others,Others,72.6027397260274
264,moni.com.ar,"person financ person financ help receiv cash advanc immedi without formal paperwork 100 onlin hello 'm moni fanpag ask advanc 4,000 's simpl complet onlin form immedi confirm approv ll transfer within day bank account devolv?? like also easi day debitar?? agre bank account arriv end meet tight left trip friend unexpect want go mega concert help short term loan solv situat join www.moni.com.ar ll see easi",Others,Others,72.6027397260274
305,bankbazaar.com,bankbazaar world 's first neutral onlin marketplac instant customis rate quot loan credit card,Others,Others,72.6027397260274
58,321lend.com,fintech person financ ventur capit fintech person financ ventur capit 321lend inc. form earli 2014 san francisco ca three experienc profession financ technolog manag 321lend inc. form earli 2014 san francisco ca three experienc profession financ technolog manag consult founder graduat uc berkeley work hedg fund start-up technolog consult firm goal 321lend build onlin financi communiti connect creditworthi borrow savvi investor order facilit better lend rate lower loan default rate continu innov web applic busi strategi compani made signific progress build platform lay foundat launch busi compani current near complet fund abl oper peer peer lend platform though peer-to-p lend industri one fastest grow industri us estim 5b cagr 100 still cover 1 total credit card market 669b sinc 321lend found march 2014 compani achiev follow complet front end websit attract potenti borrow lender near complet back end platform autom transact built proprietari interest rate model prepar complianc document fcra fdca tila ecoa other secur relationship bank partner origin loan final discuss credit rate agenc front end websit launch http //www.321lend.com receiv numer inquir lender borrow,Others,Others,72.6027397260274
145,ssinoconnect.com.sg,automot financ peer peer automot financ peer peer ssinoconnect peer-to-p car financ platform connect potenti car buyer indonesia retail investor ssinoconnect oper peer-to-p car financ platform offer potenti car buyer smaller payment lower financ rate compani analyz credit risk recoveri provid credit model collater track fraud manag servic offer high recoveri invest potenti retail investor low payment custom look buy car ssinoconnect found darrel lee han yue lai heng koh henri lim ajinkya sadavart 2016 compani base singapor,Others,Others,72.6027397260274
69,patchofland.com,crowdfund financ fintech internet lend real estat crowdfund financ fintech internet lend real estat pofland crowdfund solut real estat financ bring togeth borrow lender simpl onlin interfac patch land real estat marketplac lender use proprietari technolog data provid transpar scalabl effici lend solut patch land offer borrow access reliabl capit residenti commerci real estat project provid investor easi diversif real estat low minimum best-in-class secur loan structur,Others,Others,72.6027397260274
206,moneylion.com,credit financi servic fintech credit financi servic fintech moneylion use big data revolution consum lend help peopl achiev financi well moneylion lead mobil person financ consum lend platform empow consum take control financi live free spend save credit track tool smarter credit product found 2013 team lead technologist financi moneylion use superior analyt machin learning-bas risk technolog gain 360-degre view users??? person financ enabl better underwrit develop tailor financi product offer built-in system referr point reward moneylion endors good financi behavior moneylion headquart new york offic san francisco kuala lumpur malaysia inform visit www.moneylion.com download app https //bnc.lt/e1yh/dnjaqcawrd,Others,Others,72.6027397260274
298,insikt.com,bank financi servic fintech softwar bank financi servic fintech softwar insikt reinvent world fintech revolutionari platform enabl brand lend custom lend servic insikt sprung realize brand bank lender tomorrow tradit bank littl interest make small person loan n't kept fast-pac world technolog unequip har power data evolv world financ insikt 's uniqu data driven technolog combin notabl stride fintech reinvent world lend bring credit opportun mass social media technolog creat new relationship consum tomorrow??? lender media giant retail everyday brand offer custom path financi mainstream believ remark platform handl score servic technolog capit futur lend ???lend servic '' describ process put power provid fair price credit-build person loan direct hand brand seek deepen bond custom stay tune re get start,White label Platform,Others,72.6027397260274
244,caminofinancial.com,commerci lend credit financi servic small medium busi commerci lend credit financi servic small medium busi camino financi community-bas lender latino-own busi unmet credit demand 6.8 billion u.s. camino financi community-bas lender latino-own busi unmet credit demand 6.8 billion u. compani built loan product educ experi help busi improv financi perform graduat lower interest rate longer term loan,Others,Others,72.6027397260274
337,ovamba.com,ovamba platform util peer-to-p lend model allow retail institut lender lend borrow loan ovamba platform use social ???peer-to-peer??? lend model allow retail institut lender lend borrow complet transpar ovamba platform provid liquid risk manag regul local financi firm reduc cost complex usual seen tradit bank system pass save onto ovamba??? member borrow,Others,Others,72.6027397260274
26,wbl.com,financ financi servic small medium busi financ financi servic small medium busi world busi lender provid capit small busi credit card check cash payment world busi lender llc provid capit small busi compani offer loan product busi accept limit form payment well loan design busi accept credit card check cash payment client includ retail busi regular deposit cash revenu busi oper two year franchise coffe shop dri cleaner doctor dentist world busi lender llc incorpor 2011 base new york new york,Others,Others,72.6027397260274
178,airfordable.com,financi servic fintech travel financi servic fintech travel payment plan flight departur airford payment plan airlin ticket airford allow user secur ticket deposit upfront pay remain balanc bi-week recur payment departur date,Others,Others,72.6027397260274
226,krazybee.com,e-commerc financi servic fintech e-commerc financi servic fintech krazybe india-bas e-commerc web app enabl user order product onlin retail differ pay scheme conveni connect bridg colleg go youth india wonder dream aspir,Others,Others,72.6027397260274
346,shubhloans.com,financi servic inform technolog lend financi servic inform technolog lend shubhloan help financi servic provid access serv new underserv market segment datasign disrupt technolog compani forg idea use tradit non-tradit data comput peopl 's credit score aim democrat credit million borrow part formal credit system help financi servic provid access serv new underserv market segment deliv risk- as- -servic raa mobil platform shubh loan,Credit rating platforms,Others,72.6027397260274
151,weidai.com.cn,financi servic lend payment financi servic lend payment china-bas p2p lend platform weidai earli stage person credit system base china peer-to-p lend servic use vehicl collater weidai plan expand use properti collater provid person loan well,Others,Others,72.6027397260274
2,billmelater.com,credit e-commerc payment credit e-commerc payment bill later paypal servic enabl custom purchas product without provid credit card detail bill later inc. provid payment market technolog solut multichannel retail offer paycaptur set credit tool bill later enabl custom pay purchas without provid credit card inform compani support deliv suit web-engin payment solut offer consult servic area payment risk manag market technolog bill later inc. former known i4 commerc inc. chang name bill later inc. august 2007 compani found 2000 base timonium maryland novemb 7 2008 bill later inc. oper subsidiari ebay inc,Others,Others,72.6027397260274
56,bolstr.com,"fintech small medium busi fintech small medium busi bolstr marketplac emerg consum retail manufactur busi rais fund expans real investor bolstr marketplac emerg consum retail manufactur busi rais fund expans real investor use uniqu revenu share invest structur design help busi rais growth fund investor maintain equiti make month payment proport gross sale volum mean busi never get squeez season sale cycl work exchang fund investor entitl receiv fix percentag busi revenu month paid back predetermin multipl invest exampl let 's say busi rais 100,000 agre share 3 revenu investor earn 1.2x invest back scenario investor would receiv 3 busi revenu paid month paid back 120,000 100,000 x 1.2x bolstr news visit bolstr.com/press latest bolstr news video vault bolstr believ often emerg busi overlook overlook capit overlook guidanc overlook success creat vault impart action advic experi lesson learn real expert built scale consum retail manufactur busi vault first public establish busi owner refus accept status quo strive take oper new level group innov game changer vault provid access wealth valuabl insight growth expert matter visit vault bolstr.com/the-vault",Others,Others,72.6027397260274
218,ppmoney.com,develop platform financi servic wealth manag develop platform financi servic wealth manag onlin wealth manag platform guangzhou wanhui jinkong technolog co. ltd. own oper onlin peer-to-p lend platform compani found 2012 base guangzhou china,Others,Others,72.6027397260274
167,gyandhan.com,consum applic educ consum applic educ gyandhan educ loan marketplac gyandhan we???r mission ensur financi obstacl never stand way someone??? educ dream combin data scienc financi innov provid afford educ loan option indian student pursu higher studi,Education Loans ,Others,72.6027397260274
123,loanzen.in,financi servic financi servic loanzen help small busi get unsecur work capit loan pend invoic loanzen help small busi get unsecur work capit loan pend invoic,Others,Others,72.6027397260274
111,qredits.nl,credit financ financi servic credit financ financi servic qredit abl provid small loan dutch sme compani qredit helpt startend en bestaand ondernem bij het succesvol door starten van hun bedrijf dit doen door het aanbieden van ondernemerstool persoonlijk coach ??n het verstrekken van bedrijfskredieten tot ???250.000 on doel om dromen van ondernem mogelijk te maken vertrouwend op de kracht van het ondernemerschap de kracht van een go ide daarbij kijken wij liever naar de toekomst dan naar het verleden,Others,Others,72.6027397260274
171,iservefinancial.com,financi servic financi servic onlin offlin customis financi servic solut busi lead financi product distributor india focus serv individu smes corpor customers.they decod financi jargon make thing simpl understand consumers.they larg distributor compel presenc onlin offlin focus provid custom accur inform best financi advic consequ appropri product relev need,Others,Others,72.6027397260274
351,sofi.com,sofi entrepreneur program brilliant busi idea opportun grow someth special,Education Loans ,Others,72.6027397260274
324,kountable.com,fintech fintech kountable??? mobil financ platform facilit global trade leverag busi social connect kountable??? mobil financ platform facilit global trade leverag busi social connect use app identifi empow qualiti entrepreneur small medium enterpris smes valid qualifi purchas order synchron overse logist provid trade financ mobil app disrupt complex global trade barrier bring account oversight entrepreneur servic govern univers hospit hotel manufactur ngos larg enterpris kountabl entrepreneur deliv fortun 1000 product develop nation emerg economi supplier histor burden logist financi local system constraint well gap global financi infrastructur kountable??? app creat kscore??? base user 's social media busi digit footprint kscore??? addit kyc protocol repres verifi busi transact inform custom communic pattern geograph locat deal valid kountable??? use data provid trade financ entrepreneur effect turn social capit financi capit,Others,Others,72.6027397260274
34,kashable.com,financi servic financi servic kashabl loan better borrow retir plan credit card mani lender take kashabl loan easi painless trip local bank branch storefront fill form mail stay hold repres phone complet entir process onlin within matter minut fund deposit electron bank account,Others,Others,72.6027397260274
81,circlebacklending.com,financ financi servic impact invest financ financi servic impact invest circleback lend internet-bas credit platform purchas fix incom asset back consum credit product circleback lend internet-bas consum lend platform two-part mission first aim provid prime super-prim consum unit state fast effici way borrow money attract interest rate second offer institut high-net-worth individu investor robust transpar platform invest consum loan internet alreadi becom primari place individu manag person financ circleback lend believ trend continu especi tradit bank lend institut maintain extrem tight credit polici even credit-worthi borrow also believ profession investor continu deploy capit consum credit diversifi portfolio beyond tradit stock bond,Others,Others,72.6027397260274
292,dianrong.com,credit financ fintech internet credit financ fintech internet onlin marketplac lend compani that??? use technolog transform way china financ help enrich people??? live dianrong offer individu small medium-s enterpris comprehens one-stop financi platform support industry-lead technolog complianc transpar company??? sophist flexibl infrastructur enabl design custom lend borrow product servic base industry-specif data insight support onlin risk-manag oper tool,Working Capital ,Others,72.6027397260274
